year,country_dep,airport_dep,country_arr,airport_arr,passengers,seats
1993,AT,LOWG,AT,LOWW,36.867,
1993,AT,LOWG,CH,LSZH,16.713,
1993,AT,LOWG,DE,EDDF,38.946,
1993,AT,LOWG,DE,EDDM,10.834000000000001,
1993,AT,LOWI,AT,LOWW,47.347,
1993,AT,LOWI,CH,LSZH,18.455,
1993,AT,LOWI,DE,EDDF,30.781999999999996,
1993,AT,LOWI,UK,EGKK,11.741,
1993,AT,LOWK,AT,LOWW,52.04600000000001,
1993,AT,LOWK,CH,LSZH,10.257,
1993,AT,LOWK,DE,EDDF,16.262,
1993,AT,LOWL,AT,LOWW,18.355999999999998,
1993,AT,LOWL,CH,LSZH,20.297,
1993,AT,LOWL,DE,EDDF,33.574,
1993,AT,LOWL,DE,EDDL,10.023,
1993,AT,LOWL,ES,LEPA,7.489,
1993,AT,LOWL,TR,LTAI,12.562999999999999,
1993,AT,LOWS,AT,LOWW,24.301,
1993,AT,LOWS,CH,LSZH,37.921,
1993,AT,LOWS,DE,EDDF,46.451,
1993,AT,LOWS,ES,GCLP,15.649000000000001,
1993,AT,LOWS,ES,GCTS,10.777000000000001,
1993,AT,LOWS,TR,LTAI,13.472000000000001,
1993,AT,LOWS,UK,EGBB,14.665999999999999,
1993,AT,LOWS,UK,EGCC,39.1,
1993,AT,LOWS,UK,EGGD,11.635,
1993,AT,LOWS,UK,EGKK,62.815,
1993,AT,LOWS,UK,EGPF,12.714,
1993,AT,LOWW,AT,LOWG,37.211999999999996,
1993,AT,LOWW,AT,LOWI,45.983999999999995,
1993,AT,LOWW,AT,LOWK,50.485,
1993,AT,LOWW,BE,EBBS,62.729,
1993,AT,LOWW,CH,LSZH,185.13299999999998,
1993,AT,LOWW,DE,EDDF,229.799,
1993,AT,LOWW,DE,EDDH,39.31,
1993,AT,LOWW,DE,EDDL,71.04899999999999,
1993,AT,LOWW,DE,EDDM,100.17,
1993,AT,LOWW,DK,EKCH,78.37100000000001,
1993,AT,LOWW,EL,LGAT,74.94800000000001,
1993,AT,LOWW,EL,LGTS,36.662,
1993,AT,LOWW,ES,LEMD,47.208999999999996,
1993,AT,LOWW,FR,LFPG,159.67600000000002,
1993,AT,LOWW,IL,LLBG,39.084,
1993,AT,LOWW,IT,LIML,48.854,
1993,AT,LOWW,IT,LIRF,59.949,
1993,AT,LOWW,NL,EHAM,154.707,
1993,AT,LOWW,PL,EPWA,50.287,
1993,AT,LOWW,RO,LROP,41.519,
1993,AT,LOWW,RU,UUEE,86.943,
1993,AT,LOWW,SE,ESSA,42.733000000000004,
1993,AT,LOWW,TH,VTBD,44.09,
1993,AT,LOWW,TR,LTAI,57.77,
1993,AT,LOWW,TR,LTBA,100.895,
1993,AT,LOWW,UK,EGGG,231.53,
1993,AT,LOWW,UK,EGKK,93.014,
1993,AT,LOWW,US,KJFK,52.919,
1993,CH,LSGG,AT,LOWW,31.013,
1993,CH,LSGG,BE,EBBR,97.184,
1993,CH,LSGG,CH,LSZA,38.552,
1993,CH,LSGG,CH,LSZH,353.723,
1993,CH,LSGG,CH,LSZM,28.805999999999997,
1993,CH,LSGG,DE,EDDF,98.325,
1993,CH,LSGG,DE,EDDL,26.033,
1993,CH,LSGG,DE,EDDM,24.261,
1993,CH,LSGG,DK,EKCH,52.312,
1993,CH,LSGG,EL,LGAT,43.688,
1993,CH,LSGG,ES,LEBL,60.56100000000001,
1993,CH,LSGG,ES,LEMD,79.438,
1993,CH,LSGG,ES,LEMG,21.534000000000002,
1993,CH,LSGG,FR,LFMN,73.848,
1993,CH,LSGG,FR,LFPG,185.77200000000002,
1993,CH,LSGG,FR,LFPS,124.49700000000001,
1993,CH,LSGG,IT,LIRR,70.403,
1993,CH,LSGG,MA,GMMC,21.375999999999998,
1993,CH,LSGG,NL,EHAM,111.527,
1993,CH,LSGG,PT,LPPR,41.63399999999999,
1993,CH,LSGG,PT,LPPT,52.553999999999995,
1993,CH,LSGG,SE,ESSA,26.535999999999998,
1993,CH,LSGG,TN,DTTA,25.596,
1993,CH,LSGG,UK,EGCC,40.381,
1993,CH,LSGG,UK,EGGA,173.642,
1993,CH,LSGG,UK,EGKK,148.531,
1993,CH,LSGG,UK,EGLL,184.0,
1993,CH,LSGG,US,KNYC,52.476000000000006,
1993,CH,LSZA,CH,LSGG,37.32,
1993,CH,LSZA,CH,LSZB,14.275,
1993,CH,LSZA,CH,LSZH,73.832,
1993,CH,LSZA,IT,LIPZ,13.335999999999999,
1993,CH,LSZA,IT,LIRQ,11.946,
1993,CH,LSZH,AE,OMDB,36.109,
1993,CH,LSZH,AT,LOWW,180.227,
1993,CH,LSZH,BE,EBBR,88.27799999999999,
1993,CH,LSZH,CA,CY90,57.041000000000004,
1993,CH,LSZH,CH,LSGG,382.176,
1993,CH,LSZH,CH,LSZA,65.877,
1993,CH,LSZH,CH,LSZM,100.23299999999999,
1993,CH,LSZH,CY,LCLK,70.128,
1993,CH,LSZH,CZ,LKPR,65.096,
1993,CH,LSZH,DE,EDBA,65.24,
1993,CH,LSZH,DE,EDDF,193.088,
1993,CH,LSZH,DE,EDDH,56.226000000000006,
1993,CH,LSZH,DE,EDDL,110.85,
1993,CH,LSZH,DE,EDDM,94.291,
1993,CH,LSZH,DE,EDDS,41.895,
1993,CH,LSZH,DE,EDVV,39.757,
1993,CH,LSZH,DK,EKCH,102.245,
1993,CH,LSZH,EL,LGAT,87.774,
1993,CH,LSZH,EL,LGIR,39.108000000000004,
1993,CH,LSZH,ES,GCLP,61.126000000000005,
1993,CH,LSZH,ES,LEBL,64.972,
1993,CH,LSZH,ES,LEMD,91.565,
1993,CH,LSZH,ES,LEMG,48.013000000000005,
1993,CH,LSZH,ES,LEPA,120.471,
1993,CH,LSZH,FI,EFHK,45.707,
1993,CH,LSZH,FR,LFMN,40.669000000000004,
1993,CH,LSZH,FR,LFPG,146.862,
1993,CH,LSZH,FR,LFPS,122.363,
1993,CH,LSZH,HK,VHHH,45.417,
1993,CH,LSZH,HU,LHBP,96.889,
1993,CH,LSZH,IL,LLBG,107.25,
1993,CH,LSZH,IN,VAJJ,40.541,
1993,CH,LSZH,IT,LIMM,87.65700000000001,
1993,CH,LSZH,IT,LIRF,65.67699999999999,
1993,CH,LSZH,IT,LIRR,48.568999999999996,
1993,CH,LSZH,JP,RJTD,35.034,
1993,CH,LSZH,MK,LWSK,229.28400000000002,
1993,CH,LSZH,NL,EHAM,199.09,
1993,CH,LSZH,PT,LPPT,62.628,
1993,CH,LSZH,SE,ESSA,41.551,
1993,CH,LSZH,SG,WSSS,51.755,
1993,CH,LSZH,TH,VTBD,83.309,
1993,CH,LSZH,TR,LTBA,128.075,
1993,CH,LSZH,UK,EGBB,44.465,
1993,CH,LSZH,UK,EGCC,57.708999999999996,
1993,CH,LSZH,UK,EGGA,237.84900000000002,
1993,CH,LSZH,UK,EGKK,122.00399999999999,
1993,CH,LSZH,UK,EGLL,164.128,
1993,CH,LSZH,US,KATL,66.461,
1993,CH,LSZH,US,KBOS,96.189,
1993,CH,LSZH,US,KJFK,52.596000000000004,
1993,CH,LSZH,US,KLAX,40.397,
1993,CH,LSZH,US,KNYC,88.92200000000001,
1993,CH,LSZH,US,KORD,106.288,
1993,CH,LSZH,ZA,FAJS,39.455999999999996,
1993,CH,LSZM,BE,EBBR,23.353,
1993,CH,LSZM,CH,LSGG,28.561,
1993,CH,LSZM,CH,LSZH,102.06700000000001,
1993,CH,LSZM,DE,EDBB,17.34,
1993,CH,LSZM,DE,EDDF,20.252,
1993,CH,LSZM,DE,EDDL,14.94,
1993,CH,LSZM,DE,EDDM,20.363,
1993,CH,LSZM,EL,LGAT,17.063,
1993,CH,LSZM,EL,LGIR,24.054000000000002,
1993,CH,LSZM,ES,GCLP,19.458,
1993,CH,LSZM,ES,GCRR,18.625,
1993,CH,LSZM,ES,GCTS,14.925999999999998,
1993,CH,LSZM,ES,LEPA,50.062,
1993,CH,LSZM,FR,LFPG,26.839000000000002,
1993,CH,LSZM,FR,LFPO,242.294,
1993,CH,LSZM,KE,HKMO,19.102999999999998,
1993,CH,LSZM,MK,LWSK,17.252,
1993,CH,LSZM,NL,EHAM,31.944000000000003,
1993,CH,LSZM,TN,DTMB,13.279000000000002,
1993,CH,LSZM,TR,LTBA,16.218,
1993,CH,LSZM,TR,LTBJ,10.591,
1993,CH,LSZM,UK,EGLL,81.48899999999999,
1993,DE,EDDB,BG,LBBG,34.073,
1993,DE,EDDB,BG,LBSF,16.096,
1993,DE,EDDB,BG,LBWN,34.946,
1993,DE,EDDB,CH,LSZH,10.862,
1993,DE,EDDB,CY,LCLK,10.757,
1993,DE,EDDB,EG,HECA,7.8629999999999995,
1993,DE,EDDB,EL,LGIR,27.234,
1993,DE,EDDB,EL,LGRD,9.93,
1993,DE,EDDB,ES,GCFV,4.683,
1993,DE,EDDB,ES,GCLP,21.095,
1993,DE,EDDB,ES,GCXO,17.694000000000003,
1993,DE,EDDB,ES,LEPA,53.019,
1993,DE,EDDB,HU,LHBP,30.378,
1993,DE,EDDB,IL,LLBG,16.249000000000002,
1993,DE,EDDB,PL,EPWA,11.033,
1993,DE,EDDB,PT,LPFR,13.989,
1993,DE,EDDB,RO,LRBB,33.391,
1993,DE,EDDB,RU,ULLI,15.460999999999999,
1993,DE,EDDB,RU,UU90,47.992,
1993,DE,EDDB,TN,DTMB,45.082,
1993,DE,EDDB,TN,DTTA,14.622,
1993,DE,EDDB,TR,LTAI,24.904,
1993,DE,EDDB,TR,LTBA,35.455999999999996,
1993,DE,EDDC,BG,LBBG,11.402999999999999,
1993,DE,EDDC,BG,LBWN,12.274000000000001,
1993,DE,EDDC,CH,LSZH,9.667,
1993,DE,EDDC,ES,GCLP,10.216000000000001,
1993,DE,EDDC,ES,LEPA,19.15,
1993,DE,EDDC,TN,DTMB,21.364,
1993,DE,EDDE,BG,LBBG,9.062000000000001,
1993,DE,EDDE,BG,LBWN,11.658,
1993,DE,EDDE,ES,LEPA,7.106,
1993,DE,EDDE,TN,DTMB,11.57,
1993,DE,EDDF,AE,OMAA,18.518,
1993,DE,EDDF,AE,OMDB,131.44799999999998,
1993,DE,EDDF,AT,LOWG,41.383,
1993,DE,EDDF,AT,LOWS,48.111000000000004,
1993,DE,EDDF,AT,LOWW,248.298,
1993,DE,EDDF,BE,EBBR,174.87900000000002,
1993,DE,EDDF,BR,SB90,63.906000000000006,
1993,DE,EDDF,BR,SBGL,38.902,
1993,DE,EDDF,CA,CY90,52.24,
1993,DE,EDDF,CA,CYTZ,154.79,
1993,DE,EDDF,CA,CYVR,79.567,
1993,DE,EDDF,CA,CYYC,62.845,
1993,DE,EDDF,CH,LSGG,110.134,
1993,DE,EDDF,CH,LSZH,182.817,
1993,DE,EDDF,CN,ZBAA,82.98200000000001,
1993,DE,EDDF,CZ,LKPR,109.90100000000001,
1993,DE,EDDF,DK,EK90,155.30200000000002,
1993,DE,EDDF,EG,HECA,96.697,
1993,DE,EDDF,EL,LGAT,162.02,
1993,DE,EDDF,EL,LGIR,69.658,
1993,DE,EDDF,EL,LGTS,83.205,
1993,DE,EDDF,ES,GCFV,75.328,
1993,DE,EDDF,ES,GCLP,115.404,
1993,DE,EDDF,ES,GCRR,55.957,
1993,DE,EDDF,ES,GCXO,75.199,
1993,DE,EDDF,ES,LEBL,112.089,
1993,DE,EDDF,ES,LEIB,38.264,
1993,DE,EDDF,ES,LEMD,158.366,
1993,DE,EDDF,ES,LEMG,61.099,
1993,DE,EDDF,ES,LEPA,258.786,
1993,DE,EDDF,ES,LEVC,54.873999999999995,
1993,DE,EDDF,FI,EFHF,89.595,
1993,DE,EDDF,FR,LF90,387.901,
1993,DE,EDDF,FR,LFMN,52.839,
1993,DE,EDDF,HK,VHHH,195.11700000000002,
1993,DE,EDDF,HR,LDZA,47.318000000000005,
1993,DE,EDDF,HU,LHBP,122.345,
1993,DE,EDDF,IE,EIDW,68.535,
1993,DE,EDDF,IL,LLBG,143.101,
1993,DE,EDDF,IN,VABB,87.34100000000001,
1993,DE,EDDF,IN,VIDP,119.479,
1993,DE,EDDF,IR,OIII,80.809,
1993,DE,EDDF,IR,OITO,131.313,
1993,DE,EDDF,IT,LI90,170.55,
1993,DE,EDDF,IT,LI91,214.813,
1993,DE,EDDF,IT,LI92,73.881,
1993,DE,EDDF,IT,LIMF,51.771,
1993,DE,EDDF,IT,LIPE,38.538000000000004,
1993,DE,EDDF,JP,RJ90,184.63400000000001,
1993,DE,EDDF,KE,HKNA,36.658,
1993,DE,EDDF,KR,RKSS,72.638,
1993,DE,EDDF,LU,ELLX,50.155,
1993,DE,EDDF,MT,LMML,53.107,
1993,DE,EDDF,MX,MMMX,53.61600000000001,
1993,DE,EDDF,NL,EHAM,257.214,
1993,DE,EDDF,NO,ENFB,44.434,
1993,DE,EDDF,PK,OPKC,35.149,
1993,DE,EDDF,PL,EPWA,108.34200000000001,
1993,DE,EDDF,PT,LPFR,70.667,
1993,DE,EDDF,PT,LPPR,46.386,
1993,DE,EDDF,PT,LPPT,85.167,
1993,DE,EDDF,RU,ULLI,41.52,
1993,DE,EDDF,RU,UU90,200.55599999999998,
1993,DE,EDDF,SE,ESCN,101.145,
1993,DE,EDDF,SG,WSSS,217.797,
1993,DE,EDDF,TH,VTBD,409.671,
1993,DE,EDDF,TN,DTMB,72.271,
1993,DE,EDDF,TN,DTTA,46.623999999999995,
1993,DE,EDDF,TR,LTAC,82.335,
1993,DE,EDDF,TR,LTAI,123.866,
1993,DE,EDDF,TR,LTBA,261.97900000000004,
1993,DE,EDDF,TR,LTBJ,55.31100000000001,
1993,DE,EDDF,UK,EG90,766.0189999999999,
1993,DE,EDDF,UK,EGBB,78.244,
1993,DE,EDDF,UK,EGCC,91.78299999999999,
1993,DE,EDDF,US,KA90,218.185,
1993,DE,EDDF,US,KA91,195.956,
1993,DE,EDDF,US,KATL,172.135,
1993,DE,EDDF,US,KBOS,136.238,
1993,DE,EDDF,US,KCLT,63.343,
1993,DE,EDDF,US,KCVG,66.38,
1993,DE,EDDF,US,KD90,97.87799999999999,
1993,DE,EDDF,US,KDFW,183.362,
1993,DE,EDDF,US,KJFK,478.49199999999996,
1993,DE,EDDF,US,KLAX,192.09900000000002,
1993,DE,EDDF,US,KMCO,60.221000000000004,
1993,DE,EDDF,US,KPIT,63.931000000000004,
1993,DE,EDDF,US,KSFO,121.63600000000001,
1993,DE,EDDF,VE,SVMI,53.853,
1993,DE,EDDF,ZA,FAJS,112.41799999999999,
1993,DE,EDDG,EL,LGIR,11.57,
1993,DE,EDDG,ES,GCLP,12.73,
1993,DE,EDDG,ES,LEPA,45.964,
1993,DE,EDDG,TR,LTAI,8.838,
1993,DE,EDDG,UK,EG90,13.722999999999999,
1993,DE,EDDH,AT,LOWW,38.135999999999996,
1993,DE,EDDH,BE,EBBR,41.695,
1993,DE,EDDH,CH,LSZH,58.47,
1993,DE,EDDH,DK,EK90,95.31200000000001,
1993,DE,EDDH,EL,LGIR,46.152,
1993,DE,EDDH,ES,GCFV,49.387,
1993,DE,EDDH,ES,GCLP,92.016,
1993,DE,EDDH,ES,GCRR,36.019,
1993,DE,EDDH,ES,GCXO,49.659,
1993,DE,EDDH,ES,LEBL,32.796,
1993,DE,EDDH,ES,LEIB,22.511,
1993,DE,EDDH,ES,LEMG,23.721999999999998,
1993,DE,EDDH,ES,LEPA,159.039,
1993,DE,EDDH,FI,EFHF,54.461999999999996,
1993,DE,EDDH,FR,LF90,98.596,
1993,DE,EDDH,IT,LI91,28.919,
1993,DE,EDDH,MK,LWSK,22.913,
1993,DE,EDDH,NL,EHAM,107.74700000000001,
1993,DE,EDDH,NO,ENFB,28.475,
1993,DE,EDDH,PT,LPFR,30.487,
1993,DE,EDDH,SE,ESCN,34.599000000000004,
1993,DE,EDDH,TN,DTMB,26.584,
1993,DE,EDDH,TR,LTAI,46.769,
1993,DE,EDDH,TR,LTBA,58.236000000000004,
1993,DE,EDDH,TR,LTBJ,24.243000000000002,
1993,DE,EDDH,UK,EG90,257.914,
1993,DE,EDDH,US,KATL,58.498999999999995,
1993,DE,EDDI,AT,LOWW,20.225,
1993,DE,EDDI,BE,EBBR,31.326,
1993,DE,EDDI,CH,LSZM,16.840999999999998,
1993,DE,EDDI,CZ,LKPR,9.392000000000001,
1993,DE,EDDI,DK,EK90,41.269,
1993,DE,EDDI,SE,ESCN,9.9,
1993,DE,EDDI,UK,EG90,22.807,
1993,DE,EDDK,AT,LOWW,21.456,
1993,DE,EDDK,CA,CYQX,22.373,
1993,DE,EDDK,CH,LSZH,35.961999999999996,
1993,DE,EDDK,EL,LGIR,18.647000000000002,
1993,DE,EDDK,ES,GCFV,32.779,
1993,DE,EDDK,ES,GCLP,35.861,
1993,DE,EDDK,ES,GCRR,25.305999999999997,
1993,DE,EDDK,ES,GCXO,24.905,
1993,DE,EDDK,ES,LEIB,13.225999999999999,
1993,DE,EDDK,ES,LEPA,105.294,
1993,DE,EDDK,FR,LF90,62.345,
1993,DE,EDDK,IT,LI91,12.168,
1993,DE,EDDK,RU,UU90,6.176,
1993,DE,EDDK,TN,DTMB,8.697000000000001,
1993,DE,EDDK,TR,LTAC,20.39,
1993,DE,EDDK,TR,LTAI,21.294,
1993,DE,EDDK,TR,LTBA,77.15100000000001,
1993,DE,EDDK,TR,LTBJ,14.89,
1993,DE,EDDK,UK,EG90,132.56799999999998,
1993,DE,EDDL,AT,LOWW,69.097,
1993,DE,EDDL,CH,LSZH,111.134,
1993,DE,EDDL,DK,EK90,77.83800000000001,
1993,DE,EDDL,DO,MDPP,38.755,
1993,DE,EDDL,EL,LGAT,50.042,
1993,DE,EDDL,EL,LGIR,107.45200000000001,
1993,DE,EDDL,EL,LGRD,77.416,
1993,DE,EDDL,EL,LGTS,87.29700000000001,
1993,DE,EDDL,ES,GCFV,126.6,
1993,DE,EDDL,ES,GCLP,191.47299999999998,
1993,DE,EDDL,ES,GCRR,86.949,
1993,DE,EDDL,ES,GCXO,101.925,
1993,DE,EDDL,ES,LEAL,37.967,
1993,DE,EDDL,ES,LEBL,56.604,
1993,DE,EDDL,ES,LEIB,86.353,
1993,DE,EDDL,ES,LEMD,53.231,
1993,DE,EDDL,ES,LEMG,69.283,
1993,DE,EDDL,ES,LEPA,533.981,
1993,DE,EDDL,FR,LF90,143.214,
1993,DE,EDDL,IE,EIDW,41.07,
1993,DE,EDDL,IR,OITO,52.097,
1993,DE,EDDL,IT,LI91,105.434,
1993,DE,EDDL,MA,GMAA,38.391,
1993,DE,EDDL,MK,LWSK,67.65100000000001,
1993,DE,EDDL,NL,EHAM,66.485,
1993,DE,EDDL,PT,LPFR,73.008,
1993,DE,EDDL,RU,UU90,37.766,
1993,DE,EDDL,TN,DTMB,75.702,
1993,DE,EDDL,TR,LTAC,50.403999999999996,
1993,DE,EDDL,TR,LTAI,166.331,
1993,DE,EDDL,TR,LTBA,214.398,
1993,DE,EDDL,TR,LTBJ,65.655,
1993,DE,EDDL,TR,LTBS,47.513999999999996,
1993,DE,EDDL,UK,EG90,347.24300000000005,
1993,DE,EDDL,UK,EGBB,85.21,
1993,DE,EDDL,UK,EGCC,78.475,
1993,DE,EDDL,US,KA90,43.761,
1993,DE,EDDL,US,KJFK,57.266000000000005,
1993,DE,EDDM,AT,LOWW,101.936,
1993,DE,EDDM,BE,EBBR,74.407,
1993,DE,EDDM,CH,LSZH,99.488,
1993,DE,EDDM,DK,EK90,63.413999999999994,
1993,DE,EDDM,EG,HEGN,35.205999999999996,
1993,DE,EDDM,EL,LGAT,74.943,
1993,DE,EDDM,EL,LGIR,80.083,
1993,DE,EDDM,EL,LGRD,37.044000000000004,
1993,DE,EDDM,EL,LGTS,72.655,
1993,DE,EDDM,ES,GCLP,66.678,
1993,DE,EDDM,ES,GCXO,57.455,
1993,DE,EDDM,ES,LEBL,57.451,
1993,DE,EDDM,ES,LEMD,53.141999999999996,
1993,DE,EDDM,ES,LEPA,100.42,
1993,DE,EDDM,FR,LF90,220.042,
1993,DE,EDDM,HU,LHBP,50.225,
1993,DE,EDDM,IL,LLBG,59.352,
1993,DE,EDDM,IT,LI90,81.067,
1993,DE,EDDM,IT,LI91,64.656,
1993,DE,EDDM,MT,LMML,40.879,
1993,DE,EDDM,NL,EHAM,129.83100000000002,
1993,DE,EDDM,TN,DTMB,40.537,
1993,DE,EDDM,TR,LTAI,79.154,
1993,DE,EDDM,TR,LTBA,151.819,
1993,DE,EDDM,UK,EG90,389.457,
1993,DE,EDDM,UK,EGCC,40.684,
1993,DE,EDDM,US,KA90,49.266000000000005,
1993,DE,EDDM,US,KATL,59.098,
1993,DE,EDDM,US,KJFK,111.86399999999999,
1993,DE,EDDN,CH,LSZH,23.379,
1993,DE,EDDN,EL,LGIR,20.463,
1993,DE,EDDN,EL,LGRD,11.684000000000001,
1993,DE,EDDN,ES,GCFV,14.547,
1993,DE,EDDN,ES,GCLP,22.338,
1993,DE,EDDN,ES,GCRR,13.196,
1993,DE,EDDN,ES,GCXO,15.812999999999999,
1993,DE,EDDN,ES,LEPA,50.842,
1993,DE,EDDN,FR,LF90,25.869,
1993,DE,EDDN,NL,EHAM,27.471,
1993,DE,EDDN,TN,DTMB,15.204,
1993,DE,EDDN,TR,LTAI,40.661,
1993,DE,EDDN,TR,LTBA,37.141,
1993,DE,EDDN,TR,LTBS,10.636,
1993,DE,EDDN,UK,EG90,32.457,
1993,DE,EDDP,BG,LBBG,26.079,
1993,DE,EDDP,BG,LBWN,31.07,
1993,DE,EDDP,EL,LGAT,10.667,
1993,DE,EDDP,EL,LGIR,20.926,
1993,DE,EDDP,EL,LGRD,10.511,
1993,DE,EDDP,ES,GCLP,13.446,
1993,DE,EDDP,ES,GCXO,12.502,
1993,DE,EDDP,ES,LEPA,42.597,
1993,DE,EDDP,TN,DTMB,38.933,
1993,DE,EDDP,TR,LTAI,12.707,
1993,DE,EDDR,EL,LGIR,7.475,
1993,DE,EDDR,ES,LEPA,37.6,
1993,DE,EDDR,LU,ELLX,10.737,
1993,DE,EDDS,AT,LOWW,36.137,
1993,DE,EDDS,BE,EBBR,41.06100000000001,
1993,DE,EDDS,CH,LSZH,39.305,
1993,DE,EDDS,DK,EK90,37.098,
1993,DE,EDDS,EL,LGIR,51.848,
1993,DE,EDDS,EL,LGRD,21.551,
1993,DE,EDDS,EL,LGTS,72.977,
1993,DE,EDDS,ES,GCFV,31.463,
1993,DE,EDDS,ES,GCLP,58.88,
1993,DE,EDDS,ES,GCRR,32.249,
1993,DE,EDDS,ES,GCXO,45.573,
1993,DE,EDDS,ES,LEMD,17.392,
1993,DE,EDDS,ES,LEPA,127.096,
1993,DE,EDDS,FR,LF90,82.45700000000001,
1993,DE,EDDS,IT,LI91,40.727,
1993,DE,EDDS,MK,LWSK,38.546,
1993,DE,EDDS,NL,EHAM,91.228,
1993,DE,EDDS,PT,LPFR,18.86,
1993,DE,EDDS,TN,DTMB,39.95,
1993,DE,EDDS,TR,LTAC,32.235,
1993,DE,EDDS,TR,LTAI,57.847,
1993,DE,EDDS,TR,LTBA,96.814,
1993,DE,EDDS,TR,LTBJ,32.376999999999995,
1993,DE,EDDS,TR,LTBS,20.099,
1993,DE,EDDS,UK,EG90,135.852,
1993,DE,EDDT,AT,LOWW,35.113,
1993,DE,EDDT,CH,LSZH,78.441,
1993,DE,EDDT,EL,LGAT,21.581999999999997,
1993,DE,EDDT,EL,LGIR,27.712,
1993,DE,EDDT,ES,GCFV,26.493000000000002,
1993,DE,EDDT,ES,GCLP,29.272,
1993,DE,EDDT,ES,GCXO,21.494,
1993,DE,EDDT,ES,LEPA,71.92399999999999,
1993,DE,EDDT,FR,LF90,108.304,
1993,DE,EDDT,IT,LI91,30.246,
1993,DE,EDDT,NL,EHAM,75.275,
1993,DE,EDDT,RU,UU90,42.998000000000005,
1993,DE,EDDT,TN,DTMB,22.401999999999997,
1993,DE,EDDT,TR,LTAI,39.013000000000005,
1993,DE,EDDT,TR,LTBA,50.076,
1993,DE,EDDT,TR,LTBJ,21.71,
1993,DE,EDDT,UK,EG90,211.93900000000002,
1993,DE,EDDT,US,KA90,28.697,
1993,DE,EDDT,US,KJFK,42.787,
1993,DE,EDDW,CH,LSZH,11.387,
1993,DE,EDDW,ES,GCFV,10.372,
1993,DE,EDDW,ES,GCLP,18.402,
1993,DE,EDDW,ES,GCRR,11.158,
1993,DE,EDDW,ES,GCXO,11.327,
1993,DE,EDDW,ES,LEPA,54.596000000000004,
1993,DE,EDDW,FR,LF90,13.708,
1993,DE,EDDW,NL,EHAM,42.983000000000004,
1993,DE,EDDW,UK,EG90,45.292,
1993,DE,EDVV,AT,LOWW,13.964,
1993,DE,EDVV,BE,EBBR,24.768,
1993,DE,EDVV,CH,LSZH,39.312,
1993,DE,EDVV,DK,EK90,25.194000000000003,
1993,DE,EDVV,EL,LGIR,39.688,
1993,DE,EDVV,EL,LGKR,11.845999999999998,
1993,DE,EDVV,EL,LGRD,17.444000000000003,
1993,DE,EDVV,ES,GCFV,40.546,
1993,DE,EDVV,ES,GCLP,66.529,
1993,DE,EDVV,ES,GCRR,34.156,
1993,DE,EDVV,ES,GCXO,38.497,
1993,DE,EDVV,ES,LEIB,17.4,
1993,DE,EDVV,ES,LEMG,10.562999999999999,
1993,DE,EDVV,ES,LEPA,147.697,
1993,DE,EDVV,FR,LF90,42.636,
1993,DE,EDVV,KZ,UA99,15.047,
1993,DE,EDVV,KZ,UAAA,3.55,
1993,DE,EDVV,NL,EHAM,38.061,
1993,DE,EDVV,PT,LPFR,16.677,
1993,DE,EDVV,RU,UU90,1.335,
1993,DE,EDVV,TN,DTMB,35.372,
1993,DE,EDVV,TN,DTTJ,12.243,
1993,DE,EDVV,TR,LTAC,13.700999999999999,
1993,DE,EDVV,TR,LTAI,48.471000000000004,
1993,DE,EDVV,TR,LTBA,64.982,
1993,DE,EDVV,TR,LTBJ,21.055,
1993,DE,EDVV,TR,LTBS,12.155,
1993,DE,EDVV,UK,EG90,136.751,
1993,DE,EDVV,UK,EGCC,16.498,
1993,DK,EKCH,AT,LOWW,62.516000000000005,
1993,DK,EKCH,BE,EBBR,101.38799999999999,
1993,DK,EKCH,CH,LSGG,52.114,
1993,DK,EKCH,CH,LSZH,104.448,
1993,DK,EKCH,CN,ZBAA,33.266999999999996,
1993,DK,EKCH,CZ,LKLT,31.413,
1993,DK,EKCH,DE,EDBB,43.119,
1993,DK,EKCH,DE,EDDF,163.789,
1993,DK,EKCH,DE,EDDH,69.942,
1993,DK,EKCH,DE,EDDL,75.579,
1993,DK,EKCH,DE,EDDM,60.387,
1993,DK,EKCH,DE,EDDS,31.622,
1993,DK,EKCH,DE,EDVV,26.033,
1993,DK,EKCH,EL,LGAT,49.742,
1993,DK,EKCH,EL,LGSA,31.199,
1993,DK,EKCH,ES,GCGC,30.153000000000002,
1993,DK,EKCH,ES,GCTS,25.826,
1993,DK,EKCH,ES,LEBL,45.433,
1993,DK,EKCH,ES,LEMD,53.973,
1993,DK,EKCH,ES,LEMG,34.563,
1993,DK,EKCH,ES,LEPA,29.568,
1993,DK,EKCH,FI,EFHK,135.226,
1993,DK,EKCH,FR,LFMN,35.798,
1993,DK,EKCH,FR,LFPG,190.55200000000002,
1993,DK,EKCH,HK,VHHH,27.719,
1993,DK,EKCH,HU,LHBP,42.196999999999996,
1993,DK,EKCH,IL,LLBG,49.435,
1993,DK,EKCH,IS,BIKF,59.071999999999996,
1993,DK,EKCH,IT,LI91,69.274,
1993,DK,EKCH,IT,LIML,0.068,
1993,DK,EKCH,IT,LIRF,50.79,
1993,DK,EKCH,JP,RJAA,37.802,
1993,DK,EKCH,LT,EYVI,22.275,
1993,DK,EKCH,LV,EVRA,26.225,
1993,DK,EKCH,NL,EHAM,161.27200000000002,
