passengers	seats	code_dep	code_arr
21.909	33.954	ES_GCFV	BE_EBBR
93.464	107.414	ES_GCFV	DE_EDDF
22.87	28.311	ES_GCFV	DE_EDDG
63.084	73.384	ES_GCFV	DE_EDDH
39.325	45.509	ES_GCFV	DE_EDDK
120.654	134.14	ES_GCFV	DE_EDDL
56.227	63.656	ES_GCFV	DE_EDDM
43.232	51.096	ES_GCFV	DE_EDDN
22.158	26.984	ES_GCFV	DE_EDDP
59.572	67.729	ES_GCFV	DE_EDDS
33.811	38.992	ES_GCFV	DE_EDDT
64.003	73.142	ES_GCFV	DE_EDDV
29.794	34.347	ES_GCFV	DE_EDLP
239.431	382.393	ES_GCFV	ES_GCLP
63.013	81.142	ES_GCFV	ES_GCXO
132.508	173.464	ES_GCFV	ES_LEMD
30.04	31.509	ES_GCFV	IE_EIDW
57.595	85.117	ES_GCFV	NL_EHAM
47.881	50.3	ES_GCFV	UK_EGBB
109.876	115.732	ES_GCFV	UK_EGCC
30.821	31.678	ES_GCFV	UK_EGGD
20.043	21.443	ES_GCFV	UK_EGGW
113.301	122.165	ES_GCFV	UK_EGKK
32.456	33.666	ES_GCFV	UK_EGNX
29.474	31.367	ES_GCFV	UK_EGPF
6.213	17.168	ES_GCLA	BE_EBBR
13.515	17.414	ES_GCLA	DE_EDDF
14.916	23.488	ES_GCLA	DE_EDDL
20.683	24.939	ES_GCLA	DE_EDDM
11.11	14.436	ES_GCLA	DE_EDDS
42.207	65.154	ES_GCLA	ES_GCLP
231.606	371.15	ES_GCLA	ES_GCXO
38.146	53.827	ES_GCLA	ES_LEMD
23.412	40.319	ES_GCLA	NL_EHAM
54.665	66.489	ES_GCLP	BE_EBBR
42.58	50.307	ES_GCLP	CH_LSZH
106.649	119.431	ES_GCLP	DE_EDDF
71.378	86.024	ES_GCLP	DE_EDDH
45.271	58.856	ES_GCLP	DE_EDDK
115.159	151.364	ES_GCLP	DE_EDDL
67.657	81.41	ES_GCLP	DE_EDDM
66.857	79.904	ES_GCLP	DE_EDDS
37.149	48.512	ES_GCLP	DE_EDDT
61.383	76.132	ES_GCLP	DE_EDDV
40.141	41.206	ES_GCLP	DK_EKBI
54.123	58.17	ES_GCLP	DK_EKCH
228.091	383.206	ES_GCLP	ES_GCFV
45.138	65.939	ES_GCLP	ES_GCLA
218.803	308.946	ES_GCLP	ES_GCRR
19.081	47.369	ES_GCLP	ES_GCTS
220.264	306.248	ES_GCLP	ES_GCXO
97.275	132.523	ES_GCLP	ES_LEBL
638.743	858.324	ES_GCLP	ES_LEMD
43.496	59.556	ES_GCLP	ES_LEZL
86.235	92.576	ES_GCLP	FI_EFHK
96.308	101.073	ES_GCLP	IE_EIDW
157.525	186.249	ES_GCLP	NL_EHAM
81.314	88.431	ES_GCLP	NO_ENCA
43.062	43.851	ES_GCLP	SE_ESGG
74.794	77.623	ES_GCLP	SE_ESSA
75.116	78.283	ES_GCLP	UK_EGBB
162.685	171.086	ES_GCLP	UK_EGCC
181.74	200.548	ES_GCLP	UK_EGKK
38.253	40.165	ES_GCLP	UK_EGNX
62.76	66.179	ES_GCLP	UK_EGPF
58.659	70.069	ES_GCRR	DE_EDDF
35.191	46.313	ES_GCRR	DE_EDDH
69.458	86.388	ES_GCRR	DE_EDDL
40.1	49.954	ES_GCRR	DE_EDDS
222.565	294.274	ES_GCRR	ES_GCLP
58.449	78.172	ES_GCRR	ES_GCTS
94.561	134.812	ES_GCRR	ES_GCXO
47.263	60.841	ES_GCRR	ES_LEBL
252.151	333.79	ES_GCRR	ES_LEMD
126.394	131.929	ES_GCRR	IE_EIDW
68.122	94.905	ES_GCRR	NL_EHAM
74.428	77.499	ES_GCRR	UK_EGBB
203.878	216.367	ES_GCRR	UK_EGCC
241.005	268.755	ES_GCRR	UK_EGKK
46.384	48.085	ES_GCRR	UK_EGNX
59.936	62.916	ES_GCRR	UK_EGPF
39.455	42.548	ES_GCRR	UK_EGSS
109.784	126.767	ES_GCTS	BE_EBBR
93.992	115.37	ES_GCTS	DE_EDDF
55.903	77.697	ES_GCTS	DE_EDDH
74.703	102.476	ES_GCTS	DE_EDDL
69.903	83.603	ES_GCTS	DE_EDDM
44.589	59.87	ES_GCTS	DE_EDDN
64.094	79.965	ES_GCTS	DE_EDDS
49.538	73.961	ES_GCTS	DE_EDDV
13.996	40.156	ES_GCTS	ES_GCLP
38.6	56.522	ES_GCTS	ES_GCRR
72.683	93.118	ES_GCTS	ES_LEBB
79.713	107.427	ES_GCTS	ES_LEBL
320.148	427.401	ES_GCTS	ES_LEMD
45.522	58.156	ES_GCTS	ES_LEST
57.501	60.417	ES_GCTS	FI_EFHK
38.755	43.458	ES_GCTS	FR_LFPG
43.939	47.936	ES_GCTS	IE_EIDW
113.142	136.606	ES_GCTS	NL_EHAM
46.466	47.946	ES_GCTS	SE_ESSA
160.273	171.22	ES_GCTS	UK_EGBB
455.688	483.27	ES_GCTS	UK_EGCC
44.153	45.981	ES_GCTS	UK_EGFF
69.049	72.802	ES_GCTS	UK_EGGD
66.024	74.013	ES_GCTS	UK_EGGW
419.096	460.296	ES_GCTS	UK_EGKK
46.544	48.993	ES_GCTS	UK_EGNM
79.698	81.918	ES_GCTS	UK_EGNT
74.877	77.865	ES_GCTS	UK_EGNX
142.39	151.435	ES_GCTS	UK_EGPF
54.975	58.819	ES_GCTS	UK_EGSS
64.231	81.117	ES_GCXO	ES_GCFV
58.137	79.309	ES_GCXO	ES_GCHI
229.674	371.029	ES_GCXO	ES_GCLA
219.537	308.823	ES_GCXO	ES_GCLP
101.506	135.411	ES_GCXO	ES_GCRR
147.168	194.226	ES_GCXO	ES_LEBL
464.276	653.285	ES_GCXO	ES_LEMD
81.527	104.671	ES_GCXO	ES_LEZL
10.678	17.905	ES_GEML	ES_LEAM
20.98	36.686	ES_GEML	ES_LEMD
66.646	116.09	ES_GEML	ES_LEMG
93.167	103.45	ES_LEAL	BE_EBBR
70.928	89.558	ES_LEAL	DE_EDDF
92.623	111.507	ES_LEAL	DE_EDDL
44.173	54.559	ES_LEAL	DE_EDDM
163.265	249.988	ES_LEAL	ES_LEBL
358.251	511.282	ES_LEAL	ES_LEMD
151.84	212.241	ES_LEAL	ES_LEPA
67.079	78.1	ES_LEAL	IE_EIDW
123.7	156.419	ES_LEAL	NL_EHAM
46.119	56.097	ES_LEAL	NL_EHRD
86.89	103.751	ES_LEAL	NO_ENGM
41.242	49.513	ES_LEAL	SE_ESSA
161.471	186.405	ES_LEAL	UK_EGBB
434.287	488.88	ES_LEAL	UK_EGCC
80.692	88.713	ES_LEAL	UK_EGFF
119.935	137.671	ES_LEAL	UK_EGGD
78.642	90.55	ES_LEAL	UK_EGGP
129.642	157.577	ES_LEAL	UK_EGGW
423.601	504.865	ES_LEAL	UK_EGKK
39.613	47.563	ES_LEAL	UK_EGLL
56.871	63.29	ES_LEAL	UK_EGNM
120.609	132.436	ES_LEAL	UK_EGNT
154.441	173.622	ES_LEAL	UK_EGNX
98.482	103.578	ES_LEAL	UK_EGPF
143.589	168.643	ES_LEAL	UK_EGSS
40.197	49.808	ES_LEAM	BE_EBBR
10.136	12.87	ES_LEAM	DE_EDDF
20.453	25.592	ES_LEAM	DE_EDDL
39.491	55.913	ES_LEAM	ES_LEBL
68.169	97.569	ES_LEAM	ES_LEMD
19.946	26.604	ES_LEAM	ES_LEPA
20.39	26.295	ES_LEAM	UK_EGBB
28.812	31.109	ES_LEAM	UK_EGCC
51.444	59.253	ES_LEAM	UK_EGKK
21.579	24.984	ES_LEAS	ES_GCTS
75.498	111.369	ES_LEAS	ES_LEBL
268.191	424.235	ES_LEAS	ES_LEMD
19.563	24.276	ES_LEAS	ES_LEPA
20.465	32.634	ES_LEBB	BE_EBBR
83.266	112.871	ES_LEBB	DE_EDDF
37.731	43.638	ES_LEBB	ES_GCRR
74.662	95.398	ES_LEBB	ES_GCTS
215.458	390.445	ES_LEBB	ES_LEBL
388.4	716.816	ES_LEBB	ES_LEMD
36.025	50.576	ES_LEBB	ES_LEMG
63.198	84.035	ES_LEBB	ES_LEPA
31.462	48.359	ES_LEBB	ES_LEVC
31.34	45.921	ES_LEBB	ES_LEZL
69.783	107.959	ES_LEBB	FR_LFPG
36.64	82.875	ES_LEBB	IT_LIMC
33.593	50.796	ES_LEBB	UK_EGKK
38.791	63.25	ES_LEBB	UK_EGLL
82.264	102.94	ES_LEBB	UK_EGSS
55.605	83.925	ES_LEBL	AT_LOWW
322.277	488.844	ES_LEBL	BE_EBBR
160.28	247.824	ES_LEBL	CH_LSGG
135.566	241.944	ES_LEBL	CH_LSZH
39.073	53.781	ES_LEBL	CZ_LKPR
266.214	399.956	ES_LEBL	DE_EDDF
38.945	51.721	ES_LEBL	DE_EDDK
