passengers	seats	code_dep	code_arr
172.948	324.426	IT_LIBD	IT_LIMC
19.74	45.58	IT_LIBD	IT_LIMF
109.211	188.091	IT_LIBD	IT_LIML
261.389	485.655	IT_LIBD	IT_LIRF
61.071	124.444	IT_LIBR	IT_LIMC
31.372	64.806	IT_LIBR	IT_LIML
177.407	329.409	IT_LIBR	IT_LIRF
72.111	131.901	IT_LICA	IT_LIMC
16.417	29.83	IT_LICA	IT_LIML
186.127	334.21	IT_LICA	IT_LIRF
41.995	56.561	IT_LICC	BE_EBBR
12.097	16.335	IT_LICC	CH_LSZH
23.368	28.185	IT_LICC	DE_EDDF
46.592	61.145	IT_LICC	DE_EDDL
38.672	44.642	IT_LICC	DE_EDDM
11.636	16.615	IT_LICC	DE_EDDS
25.309	35.16	IT_LICC	FR_LFPG
396.085	776.312	IT_LICC	IT_LIMC
75.939	120.465	IT_LICC	IT_LIMF
17.834	27.585	IT_LICC	IT_LIMJ
165.782	303.302	IT_LICC	IT_LIML
90.417	153.915	IT_LICC	IT_LIPE
70.256	122.165	IT_LICC	IT_LIPN
71.793	109.981	IT_LICC	IT_LIPZ
528.541	937.693	IT_LICC	IT_LIRF
70.437	202.96	IT_LICC	IT_LIRN
32.162	62.335	IT_LICC	IT_LIRP
25.302	41.726	IT_LICC	IT_LIRQ
53.454	96.775	IT_LICC	MT_LMML
19.741	25.941	IT_LICC	NL_EHAM
10.557	13.445	IT_LICC	UK_EGKK
23.083	65.805	IT_LICJ	IT_LIEE
286.729	589.252	IT_LICJ	IT_LIMC
61.23	101.685	IT_LICJ	IT_LIMF
14.523	21.777	IT_LICJ	IT_LIMJ
91.388	191.094	IT_LICJ	IT_LIML
87.316	171.86	IT_LICJ	IT_LIPE
61.71	122.878	IT_LICJ	IT_LIPN
46.885	75.293	IT_LICJ	IT_LIPZ
472.042	947.564	IT_LICJ	IT_LIRF
81.035	206.675	IT_LICJ	IT_LIRN
32.264	62.15	IT_LICJ	IT_LIRP
27.558	36.27	IT_LICJ	IT_LIRQ
68.302	121.515	IT_LICR	IT_LIMC
44.972	71.365	IT_LICR	IT_LIML
156.003	304.575	IT_LICR	IT_LIRF
60.664	116.879	IT_LIEA	IT_LIMC
20.968	41.505	IT_LIEA	IT_LIME
26.854	54.715	IT_LIEA	IT_LIML
8.738	16.447	IT_LIEA	IT_LIPE
150.058	363.256	IT_LIEA	IT_LIRF
24.426	66.39	IT_LIEE	IT_LICJ
15.083	115.176	IT_LIEE	IT_LIEO
116.352	195.288	IT_LIEE	IT_LIMC
61.872	119.36	IT_LIEE	IT_LIME
30.317	66.485	IT_LIEE	IT_LIMF
74.63	133.13	IT_LIEE	IT_LIML
56.098	103.238	IT_LIEE	IT_LIPE
35.787	60.859	IT_LIEE	IT_LIPN
19.299	37.481	IT_LIEE	IT_LIPZ
472.27	934.67	IT_LIEE	IT_LIRF
21.839	31.72	IT_LIEE	IT_LIRN
16.508	28.197	IT_LIEE	IT_LIRP
14.971	19.334	IT_LIEE	IT_LIRQ
15.502	23.27	IT_LIEO	CH_LSZH
11.427	17.735	IT_LIEO	DE_EDDF
15.348	103.589	IT_LIEO	IT_LIEE
110.342	176.984	IT_LIEO	IT_LIMC
49.784	89.524	IT_LIEO	IT_LIME
16.083	35.221	IT_LIEO	IT_LIMF
41.685	73.125	IT_LIEO	IT_LIML
48.993	92.2	IT_LIEO	IT_LIPE
48.056	75.375	IT_LIEO	IT_LIPN
27.321	55.36	IT_LIEO	IT_LIPZ
167.779	250.156	IT_LIEO	IT_LIRF
26.005	43.625	IT_LIEO	IT_LIRP
11.275	17.816	IT_LIEO	UK_EGKK
93.71	206.542	IT_LIMC	AT_LOWW
171.274	429.558	IT_LIMC	BE_EBBR
63.741	118.81	IT_LIMC	BR_SBGR
54.182	84.295	IT_LIMC	CA_CYYZ
45.256	91.574	IT_LIMC	CH_LSGG
160.477	405.427	IT_LIMC	CH_LSZH
36.87	90.548	IT_LIMC	CN_ZBAA
45.437	52.555	IT_LIMC	CU_MUHA
69.971	111.16	IT_LIMC	CZ_LKPR
230.034	501.615	IT_LIMC	DE_EDDF
71.76	132.001	IT_LIMC	DE_EDDH
129.721	281.899	IT_LIMC	DE_EDDL
127.665	271.98	IT_LIMC	DE_EDDM
65.611	138.39	IT_LIMC	DE_EDDS
76.318	118.519	IT_LIMC	DE_EDDT
133.385	228.653	IT_LIMC	DK_EKCH
54.652	59.43	IT_LIMC	DO_MDPC
139.1	166.268	IT_LIMC	EG_HE01
74.669	107.017	IT_LIMC	EG_HECA
47.423	62.011	IT_LIMC	EG_HEGN
202.296	382.009	IT_LIMC	EL_LGAT
57.715	105.554	IT_LIMC	EL_LGTS
202.891	390.739	IT_LIMC	ES_LEBL
50.612	65.459	IT_LIMC	ES_LEIB
