passengers	seats	code_dep	code_arr
20.512	27.944	ES_GCFV	BE_EBBR
68.665	73.324	ES_GCFV	DE_EDDF
56.087	60.571	ES_GCFV	DE_EDDH
38.734	43.078	ES_GCFV	DE_EDDK
105.297	112.629	ES_GCFV	DE_EDDL
41.088	45.139	ES_GCFV	DE_EDDM
38.536	41.172	ES_GCFV	DE_EDDN
46.937	50.173	ES_GCFV	DE_EDDS
29.66	31.885	ES_GCFV	DE_EDDT
45.711	48.742	ES_GCFV	DE_EDDV
22.488	25.328	ES_GCFV	DE_EDLP
266.861	421.284	ES_GCFV	ES_GCLP
91.002	139.99	ES_GCFV	ES_GCXO
186.658	240.119	ES_GCFV	ES_LEMD
32.598	37.203	ES_GCFV	FR_LFPG
22.803	24.753	ES_GCFV	IE_EIDW
46.094	55.393	ES_GCFV	NL_EHAM
33.362	36.433	ES_GCFV	UK_EGBB
71.912	77.045	ES_GCFV	UK_EGCC
20.428	21.621	ES_GCFV	UK_EGGD
63.294	68.289	ES_GCFV	UK_EGKK
30.49	33.31	ES_GCFV	UK_EGNX
24.645	26.038	ES_GCFV	UK_EGPF
13.638	26.075	ES_GCHI	ES_GCLP
77.037	110.986	ES_GCHI	ES_GCXO
11.311	13.458	ES_GCLA	DE_EDDF
15.138	23.066	ES_GCLA	DE_EDDL
10.619	12.534	ES_GCLA	DE_EDDM
12.693	14.318	ES_GCLA	DE_EDDN
56.836	84.806	ES_GCLA	ES_GCLP
298.461	483.574	ES_GCLA	ES_GCXO
37.373	46.148	ES_GCLA	ES_LEMD
16.608	24.848	ES_GCLA	NL_EHAM
45.648	59.183	ES_GCLP	BE_EBBR
78.442	84.889	ES_GCLP	DE_EDDF
70.726	76.224	ES_GCLP	DE_EDDH
41.414	51.22	ES_GCLP	DE_EDDK
114.212	124.47	ES_GCLP	DE_EDDL
51.601	58.618	ES_GCLP	DE_EDDM
44.337	52.168	ES_GCLP	DE_EDDN
49.315	55.092	ES_GCLP	DE_EDDS
50.011	54.453	ES_GCLP	DE_EDDV
41.353	44.738	ES_GCLP	DK_EKBI
65.676	77.314	ES_GCLP	DK_EKCH
265.152	418.261	ES_GCLP	ES_GCFV
56.301	85.399	ES_GCLP	ES_GCLA
257.203	369.456	ES_GCLP	ES_GCRR
333.01	522.473	ES_GCLP	ES_GCXO
140.576	182.342	ES_GCLP	ES_LEBL
780.571	1047.385	ES_GCLP	ES_LEMD
75.701	95.083	ES_GCLP	ES_LEZL
85.639	91.534	ES_GCLP	FI_EFHK
65.308	72.867	ES_GCLP	IE_EIDW
115.672	146.418	ES_GCLP	NL_EHAM
124.622	142.508	ES_GCLP	NO_ENGM
42.125	43.43	ES_GCLP	SE_ESGG
90.802	99.829	ES_GCLP	SE_ESSA
89.73	97.905	ES_GCLP	UK_EGCC
114.819	128.71	ES_GCLP	UK_EGKK
51.675	56.432	ES_GCLP	UK_EGPF
18.182	38.647	ES_GCRR	BE_EBBR
30.689	38.503	ES_GCRR	DE_EDDF
25.107	30.565	ES_GCRR	DE_EDDH
51.244	62.311	ES_GCRR	DE_EDDL
16.303	25.866	ES_GCRR	DE_EDDM
26.177	31.01	ES_GCRR	DE_EDDN
20.834	31.161	ES_GCRR	DE_EDDS
258.219	370.82	ES_GCRR	ES_GCLP
120.354	160.784	ES_GCRR	ES_GCXO
22.5	25.236	ES_GCRR	ES_LEAS
68.158	80.948	ES_GCRR	ES_LEBB
79.47	101.993	ES_GCRR	ES_LEBL
274.235	348.329	ES_GCRR	ES_LEMD
24.887	27.914	ES_GCRR	ES_LEST
43.117	48.914	ES_GCRR	IE_EICK
113.721	121.105	ES_GCRR	IE_EIDW
19.708	22.368	ES_GCRR	IE_EINN
41.902	58.237	ES_GCRR	NL_EHAM
43.097	49.744	ES_GCRR	UK_EGAA
71.103	78.502	ES_GCRR	UK_EGBB
151.95	168.327	ES_GCRR	UK_EGCC
20.227	21.119	ES_GCRR	UK_EGFF
26.43	29.378	ES_GCRR	UK_EGGD
33.006	39.025	ES_GCRR	UK_EGGW
146.751	170.417	ES_GCRR	UK_EGKK
26.92	30.542	ES_GCRR	UK_EGNM
33.785	36.944	ES_GCRR	UK_EGNT
34.746	38.423	ES_GCRR	UK_EGNX
52.483	56.35	ES_GCRR	UK_EGPF
23.195	25.535	ES_GCRR	UK_EGSS
102.808	122.629	ES_GCTS	BE_EBBR
81.781	90.087	ES_GCTS	DE_EDDF
54.29	58.964	ES_GCTS	DE_EDDH
81.824	91.183	ES_GCTS	DE_EDDL
53.148	62.134	ES_GCTS	DE_EDDM
46.959	52.323	ES_GCTS	DE_EDDN
43.942	49.537	ES_GCTS	DE_EDDS
42.422	48.63	ES_GCTS	DE_EDDV
43.17	52.09	ES_GCTS	DK_EKCH
57.86	68.616	ES_GCTS	ES_LEBB
40.854	54.806	ES_GCTS	ES_LEBL
210.133	278.707	ES_GCTS	ES_LEMD
45.24	47.627	ES_GCTS	ES_LEST
47.234	49.456	ES_GCTS	FI_EFHK
77.716	85.115	ES_GCTS	IE_EIDW
70.644	97.766	ES_GCTS	NL_EHAM
38.531	40.482	ES_GCTS	SE_ESSA
125.354	143.752	ES_GCTS	UK_EGBB
312.563	344.726	ES_GCTS	UK_EGCC
68.622	83.669	ES_GCTS	UK_EGGW
264.47	307.281	ES_GCTS	UK_EGKK
63.828	68.5	ES_GCTS	UK_EGNT
69.235	76.257	ES_GCTS	UK_EGNX
129.939	139.226	ES_GCTS	UK_EGPF
54.261	59.253	ES_GCTS	UK_EGSS
90.866	140.116	ES_GCXO	ES_GCFV
77.25	111.712	ES_GCXO	ES_GCHI
297.049	483.937	ES_GCXO	ES_GCLA
331.207	521.83	ES_GCXO	ES_GCLP
120.738	160.308	ES_GCXO	ES_GCRR
29.064	30.479	ES_GCXO	ES_LEBB
153.444	189.931	ES_GCXO	ES_LEBL
668.541	887.661	ES_GCXO	ES_LEMD
38.135	47.359	ES_GCXO	ES_LEMG
116.617	146.604	ES_GCXO	ES_LEZL
11.138	20.473	ES_GEML	ES_LEAM
8.852	16.828	ES_GEML	ES_LEGR
40.53	61.856	ES_GEML	ES_LEMD
79.055	133.384	ES_GEML	ES_LEMG
65.953	75.439	ES_LEAL	BE_EBBR
59.509	68.587	ES_LEAL	BE_EBCI
65.239	78.552	ES_LEAL	CH_LSZM
64.054	78.848	ES_LEAL	DE_EDDL
54.025	61.424	ES_LEAL	DE_EDLV
149.959	243.896	ES_LEAL	ES_LEBL
443.316	753.198	ES_LEAL	ES_LEMD
190.839	341.999	ES_LEAL	ES_LEPA
50.888	62.51	ES_LEAL	FR_LFPO
