passengers	seats	code_dep	code_arr
75.839	92.783	ES_GCFV	DE_EDDF
51.867	63.92	ES_GCFV	DE_EDDH
45.541	54.983	ES_GCFV	DE_EDDK
110.788	128.852	ES_GCFV	DE_EDDL
49.004	59.944	ES_GCFV	DE_EDDM
39.482	44.897	ES_GCFV	DE_EDDN
18.187	21.735	ES_GCFV	DE_EDDP
56.82	66.975	ES_GCFV	DE_EDDS
30.922	34.863	ES_GCFV	DE_EDDT
61.248	71.871	ES_GCFV	DE_EDDV
24.291	27.633	ES_GCFV	DE_EDLP
285.322	457.813	ES_GCFV	ES_GCLP
9.355	13.559	ES_GCFV	ES_GCRR
53.22	69.051	ES_GCFV	ES_GCTS
73.149	95.459	ES_GCFV	ES_GCXO
173.148	248.152	ES_GCFV	ES_LEMD
29.886	31.82	ES_GCFV	IE_EIDW
61.346	80.228	ES_GCFV	NL_EHAM
44.124	48.13	ES_GCFV	UK_EGBB
111.181	122.117	ES_GCFV	UK_EGCC
22.762	24.418	ES_GCFV	UK_EGGD
114.146	132.805	ES_GCFV	UK_EGKK
32.917	35.255	ES_GCFV	UK_EGNX
25.54	28.451	ES_GCFV	UK_EGPF
14.259	19.942	ES_GCLA	DE_EDDF
14.122	22.996	ES_GCLA	DE_EDDL
22.282	26.944	ES_GCLA	DE_EDDM
11.992	16.469	ES_GCLA	DE_EDDS
50.693	77.04	ES_GCLA	ES_GCLP
5.469	7.43	ES_GCLA	ES_GCRR
19.06	25.005	ES_GCLA	ES_GCTS
261.779	440.826	ES_GCLA	ES_GCXO
42.452	61.372	ES_GCLA	ES_LEMD
20.803	31.049	ES_GCLA	NL_EHAM
54.201	67.026	ES_GCLP	BE_EBBR
43.869	59.046	ES_GCLP	CH_LSZH
96.065	119.046	ES_GCLP	DE_EDDF
65.192	84.234	ES_GCLP	DE_EDDH
38.164	51.939	ES_GCLP	DE_EDDK
108.93	141.908	ES_GCLP	DE_EDDL
60.384	78.55	ES_GCLP	DE_EDDM
41.853	51.784	ES_GCLP	DE_EDDN
67.85	83.213	ES_GCLP	DE_EDDS
59.784	74.633	ES_GCLP	DE_EDDV
44.164	52.65	ES_GCLP	DK_EKBI
63.768	74.65	ES_GCLP	DK_EKCH
269.545	447.442	ES_GCLP	ES_GCFV
46.779	67.478	ES_GCLP	ES_GCLA
252.757	395.847	ES_GCLP	ES_GCRR
70.868	139.077	ES_GCLP	ES_GCTS
263.415	457.877	ES_GCLP	ES_GCXO
133.946	204.332	ES_GCLP	ES_LEBL
674.676	992.863	ES_GCLP	ES_LEMD
58.729	88.234	ES_GCLP	ES_LEZL
85.614	97.319	ES_GCLP	FI_EFHK
94.406	108.469	ES_GCLP	IE_EIDW
152.349	182.322	ES_GCLP	NL_EHAM
106.835	120.405	ES_GCLP	NO_ENGM
47.644	50.328	ES_GCLP	SE_ESGG
86.802	92.514	ES_GCLP	SE_ESSA
75.731	82.509	ES_GCLP	UK_EGBB
163.675	181.536	ES_GCLP	UK_EGCC
167.032	197.417	ES_GCLP	UK_EGKK
42.852	45.634	ES_GCLP	UK_EGNX
51.458	57.265	ES_GCLP	UK_EGPF
53.238	67.612	ES_GCRR	DE_EDDF
58.9	78.467	ES_GCRR	DE_EDDL
65.457	81.001	ES_GCRR	ES_GCFV
283.862	419.127	ES_GCRR	ES_GCLP
63.012	90.35	ES_GCRR	ES_GCTS
106.048	146.207	ES_GCRR	ES_GCXO
53.507	62.684	ES_GCRR	ES_LEBB
72.169	91.309	ES_GCRR	ES_LEBL
293.548	451.147	ES_GCRR	ES_LEMD
41.123	45.338	ES_GCRR	IE_EICK
138.214	152.539	ES_GCRR	IE_EIDW
51.129	74.518	ES_GCRR	NL_EHAM
75.198	81.307	ES_GCRR	UK_EGBB
209.238	230.572	ES_GCRR	UK_EGCC
227.369	260.482	ES_GCRR	UK_EGKK
43.585	47.481	ES_GCRR	UK_EGNT
44.659	47.862	ES_GCRR	UK_EGNX
63.313	70.81	ES_GCRR	UK_EGPF
107.48	136.987	ES_GCTS	BE_EBBR
82.983	105.396	ES_GCTS	DE_EDDF
54.391	73.534	ES_GCTS	DE_EDDH
71.459	96.762	ES_GCTS	DE_EDDL
70.974	89.481	ES_GCTS	DE_EDDM
52.653	63.784	ES_GCTS	DE_EDDN
57.218	72.774	ES_GCTS	DE_EDDS
45.505	59.179	ES_GCTS	DE_EDDV
39.962	47.286	ES_GCTS	DK_EKCH
15.023	21.455	ES_GCTS	ES_GCFV
60.178	129.181	ES_GCTS	ES_GCLP
34.234	55.936	ES_GCTS	ES_GCRR
75.334	99.434	ES_GCTS	ES_LEBB
94.281	139.415	ES_GCTS	ES_LEBL
277.565	383.802	ES_GCTS	ES_LEMD
42.937	62.777	ES_GCTS	ES_LEMG
50.281	61.981	ES_GCTS	ES_LEST
39.538	52.913	ES_GCTS	ES_LEVC
58.239	66.986	ES_GCTS	FI_EFHK
44.372	51.313	ES_GCTS	IE_EIDW
111.606	139.608	ES_GCTS	NL_EHAM
39.321	42.092	ES_GCTS	NO_ENGM
45.572	48.781	ES_GCTS	SE_ESSA
161.785	182.393	ES_GCTS	UK_EGBB
467.978	521.095	ES_GCTS	UK_EGCC
38.523	42.428	ES_GCTS	UK_EGFF
63.258	69.089	ES_GCTS	UK_EGGD
86.686	103.852	ES_GCTS	UK_EGGW
352.679	405.56	ES_GCTS	UK_EGKK
83.807	89.709	ES_GCTS	UK_EGNT
70.927	76.018	ES_GCTS	UK_EGNX
146.503	163.339	ES_GCTS	UK_EGPF
54.614	60.463	ES_GCTS	UK_EGSS
74.999	95.747	ES_GCXO	ES_GCFV
58.127	83.316	ES_GCXO	ES_GCHI
259.221	441.518	ES_GCXO	ES_GCLA
264.269	455.903	ES_GCXO	ES_GCLP
115.16	148.121	ES_GCXO	ES_GCRR
25.221	28.418	ES_GCXO	ES_LEBB
153.063	209.128	ES_GCXO	ES_LEBL
545.041	808.058	ES_GCXO	ES_LEMD
92.629	119.179	ES_GCXO	ES_LEZL
10.828	20.571	ES_GEML	ES_LEAM
7.866	17.237	ES_GEML	ES_LEGR
23.137	34.861	ES_GEML	ES_LEMD
73.345	125.208	ES_GEML	ES_LEMG
77.545	99.623	ES_LEAL	BE_EBBR
39.618	53.124	ES_LEAL	CH_LSZH
47.968	58.229	ES_LEAL	DE_EDDF
83.428	108.888	ES_LEAL	DE_EDDL
49.109	77.235	ES_LEAL	DK_EKCH
158.586	259.938	ES_LEAL	ES_LEBL
369.532	627.352	ES_LEAL	ES_LEMD
39.027	60.868	ES_LEAL	ES_LEMG
177.56	292.646	ES_LEAL	ES_LEPA
74.835	104.038	ES_LEAL	IE_EIDW
125.664	166.077	ES_LEAL	NL_EHAM
51.499	67.58	ES_LEAL	NL_EHRD
91.481	137.368	ES_LEAL	NO_ENGM
47.085	66.481	ES_LEAL	SE_ESSA
51.443	64.771	ES_LEAL	UK_EGAA
158.424	185.775	ES_LEAL	UK_EGBB
407.346	473.745	ES_LEAL	UK_EGCC
77.145	88.536	ES_LEAL	UK_EGFF
118.752	144.983	ES_LEAL	UK_EGGD
81.207	99.088	ES_LEAL	UK_EGGP
157.683	209.271	ES_LEAL	UK_EGGW
415.52	527.362	ES_LEAL	UK_EGKK
56.31	72.641	ES_LEAL	UK_EGLL
73.836	86.353	ES_LEAL	UK_EGNM
127.357	148.808	ES_LEAL	UK_EGNT
154.116	180.518	ES_LEAL	UK_EGNX
115.368	131.635	ES_LEAL	UK_EGPF
51.629	64.621	ES_LEAL	UK_EGPH
144.011	175.943	ES_LEAL	UK_EGSS
27.637	39.004	ES_LEAM	BE_EBBR
15.292	20.481	ES_LEAM	DE_EDDL
10.911	20.929	ES_LEAM	ES_GEML
44.492	76.427	ES_LEAM	ES_LEBL
74.633	124.007	ES_LEAM	ES_LEMD
3.876	5.09	ES_LEAM	ES_LEMG
20.003	29.991	ES_LEAM	ES_LEPA
38.035	48.009	ES_LEAM	UK_EGBB
29.689	33.688	ES_LEAM	UK_EGCC
56.252	72.586	ES_LEAM	UK_EGKK
24.315	27.64	ES_LEAS	ES_GCTS
86.452	153.114	ES_LEAS	ES_LEBL
284.815	498.413	ES_LEAS	ES_LEMD
25.6	34.005	ES_LEAS	ES_LEPA
25.866	55.278	ES_LEBB	BE_EBBR
82.784	141.723	ES_LEBB	DE_EDDF
26.144	33.185	ES_LEBB	ES_GCLP
52.263	61.486	ES_LEBB	ES_GCRR
74.771	98.627	ES_LEBB	ES_GCTS
24.994	28.43	ES_LEBB	ES_GCXO
231.713	399.425	ES_LEBB	ES_LEBL
417.255	806.57	ES_LEBB	ES_LEMD
50.723	96.848	ES_LEBB	ES_LEMG
81.248	115.052	ES_LEBB	ES_LEPA
21.045	42.525	ES_LEBB	ES_LEST
43.649	86.288	ES_LEBB	ES_LEVC
34.312	86.144	ES_LEBB	ES_LEZL
68.956	130.697	ES_LEBB	FR_LFPG
46.857	83.525	ES_LEBB	IT_LIMC
21.106	39.148	ES_LEBB	IT_LIRF
32.778	49.015	ES_LEBB	UK_EGGD
38.488	50.39	ES_LEBB	UK_EGKK
60.067	112.011	ES_LEBB	UK_EGLL
83.783	114.688	ES_LEBB	UK_EGSS
62.783	100.227	ES_LEBL	AT_LOWW
283.898	532.832	ES_LEBL	BE_EBBR
177.198	292.137	ES_LEBL	CH_LSGG
130.936	251.986	ES_LEBL	CH_LSZH
41.307	77.013	ES_LEBL	CZ_LKPR
274.695	476.195	ES_LEBL	DE_EDDF
40.344	72.048	ES_LEBL	DE_EDDH
40.607	79.596	ES_LEBL	DE_EDDK
142.593	253.053	ES_LEBL	DE_EDDL
181.113	280.476	ES_LEBL	DE_EDDM
86.461	192.136	ES_LEBL	DE_EDDS
64.106	101.971	ES_LEBL	DE_EDDT
122.796	208.839	ES_LEBL	DK_EKCH
22.133	45.38	ES_LEBL	EG_HECA
39.233	68.072	ES_LEBL	EL_LGAV
131.025	198.383	ES_LEBL	ES_GCLP
73.344	91.954	ES_LEBL	ES_GCRR
91.651	130.094	ES_LEBL	ES_GCTS
146.8	203.572	ES_LEBL	ES_GCXO
163.63	254.356	ES_LEBL	ES_LEAL
45.205	71.547	ES_LEBL	ES_LEAM
90.593	151.227	ES_LEBL	ES_LEAS
242.325	394.293	ES_LEBL	ES_LEBB
59.495	91.562	ES_LEBL	ES_LECO
93.665	152.806	ES_LEBL	ES_LEGR
314.042	473.427	ES_LEBL	ES_LEIB
2208.648	3771.699	ES_LEBL	ES_LEMD
345.613	567.211	ES_LEBL	ES_LEMG
271.135	396.031	ES_LEBL	ES_LEMH
793.586	1340.79	ES_LEBL	ES_LEPA
38.687	58.825	ES_LEBL	ES_LESO
109.9	190.449	ES_LEBL	ES_LEST
102.698	209.579	ES_LEBL	ES_LEVC
69.271	101.102	ES_LEBL	ES_LEVX
447.549	718.109	ES_LEBL	ES_LEZL
47.925	75.644	ES_LEBL	FI_EFHK
358.601	644.303	ES_LEBL	FR_LFPG
256.907	461.29	ES_LEBL	FR_LFPO
91.298	133.615	ES_LEBL	IE_EIDW
102.365	163.023	ES_LEBL	IL_LLBG
192.248	363.105	ES_LEBL	IT_LIMC
86.181	167.569	ES_LEBL	IT_LIML
106.77	194.803	ES_LEBL	IT_LIPZ
246.534	413.653	ES_LEBL	IT_LIRF
566.701	776.236	ES_LEBL	NL_EHAM
159.854	350.668	ES_LEBL	PT_LPPT
50.41	66.354	ES_LEBL	RU_UUDD
40.043	54.066	ES_LEBL	RU_UUEE
47.161	78.832	ES_LEBL	SE_ESSA
57.02	105.924	ES_LEBL	TR_LTBA
68.362	94.528	ES_LEBL	UK_EGBB
111.349	171.225	ES_LEBL	UK_EGCC
44.994	57.869	ES_LEBL	UK_EGGD
86.444	113.265	ES_LEBL	UK_EGGP
138.599	188.762	ES_LEBL	UK_EGGW
266.899	410.168	ES_LEBL	UK_EGKK
376.657	554.9	ES_LEBL	UK_EGLL
44.702	59.985	ES_LEBL	UK_EGNT
86.016	116.223	ES_LEBL	UK_EGSS
44.354	82.392	ES_LEBL	US_KJFK
61.331	91.51	ES_LECO	ES_LEBL
212.331	343.67	ES_LECO	ES_LEMD
102.401	128.794	ES_LEGE	BE_EBCI
109.078	137.284	ES_LEGE	DE_EDFH
51.697	63.327	ES_LEGE	DE_EDSB
100.045	124.894	ES_LEGE	FR_LFOB
26.654	32.008	ES_LEGE	IE_EIDW
48.808	61.257	ES_LEGE	IT_LIEA
114.119	141.995	ES_LEGE	IT_LIME
44.766	62.832	ES_LEGE	IT_LIMF
51.542	63.014	ES_LEGE	IT_LIPH
100.674	122.075	ES_LEGE	IT_LIRA
48.092	60.9	ES_LEGE	NL_EHEH
31.071	43.194	ES_LEGE	NL_EHRD
28.342	33.255	ES_LEGE	UK_EGBB
43.333	47.744	ES_LEGE	UK_EGCC
52.395	62.968	ES_LEGE	UK_EGGP
46.992	62.91	ES_LEGE	UK_EGHH
23.105	27.781	ES_LEGE	UK_EGKK
47.815	57.141	ES_LEGE	UK_EGNX
31.956	37.941	ES_LEGE	UK_EGPF
50.461	69.067	ES_LEGE	UK_EGPK
205.372	262.846	ES_LEGE	UK_EGSS
93.138	155.15	ES_LEGR	ES_LEBL
126.265	233.61	ES_LEGR	ES_LEMD
50.34	69.032	ES_LEGR	ES_LEPA
33.738	41.234	ES_LEIB	DE_EDDF
20.415	25.95	ES_LEIB	DE_EDDH
30.59	39.707	ES_LEIB	DE_EDDK
75.11	99.23	ES_LEIB	DE_EDDL
24.68	35.827	ES_LEIB	DE_EDDM
23.525	30.565	ES_LEIB	DE_EDDS
321.02	486.538	ES_LEIB	ES_LEBL
226.646	371.165	ES_LEIB	ES_LEMD
180.461	259.446	ES_LEIB	ES_LEPA
43.008	73.404	ES_LEIB	ES_LEVC
72.04	92.531	ES_LEIB	IT_LIMC
20.301	24.63	ES_LEIB	IT_LIME
29.217	35.295	ES_LEIB	IT_LIPX
20.099	28.584	ES_LEIB	IT_LIRF
46.224	49.81	ES_LEIB	UK_EGBB
117.651	133.264	ES_LEIB	UK_EGCC
29.802	31.043	ES_LEIB	UK_EGFF
23.337	25.215	ES_LEIB	UK_EGGD
113.994	136.053	ES_LEIB	UK_EGKK
20.603	22.257	ES_LEIB	UK_EGNM
35.621	38.137	ES_LEIB	UK_EGNT
50.388	57.458	ES_LEIB	UK_EGNX
34.538	38.97	ES_LEIB	UK_EGPF
68.724	87.686	ES_LEIB	UK_EGSS
12.516	19.131	ES_LEJR	BE_EBBR
29.961	38.028	ES_LEJR	DE_EDDF
