passengers	seats	code_dep	code_arr
36.085	:	AT_LOWG	AT_LOWW
17.785	:	AT_LOWG	CH_LSZH
50.639	:	AT_LOWG	DE_EDDF
9.948	:	AT_LOWG	DE_EDDM
8.319	:	AT_LOWG	EL_LGTS
8.872	:	AT_LOWG	ES_GCLP
10.578	:	AT_LOWI	AT_LOWS
48.313	:	AT_LOWI	AT_LOWW
18.886	:	AT_LOWI	CH_LSZH
31.556	:	AT_LOWI	DE_EDDF
13.705	:	AT_LOWI	UK_EGKK
9.0	:	AT_LOWI	UK_EGSS
51.179	:	AT_LOWK	AT_LOWW
10.849	:	AT_LOWK	CH_LSZH
16.847	:	AT_LOWK	DE_EDDF
20.359	:	AT_LOWL	AT_LOWW
20.632	:	AT_LOWL	CH_LSZH
50.385	:	AT_LOWL	DE_EDDF
9.751	:	AT_LOWL	DE_EDDL
8.015	:	AT_LOWL	ES_GCLP
11.199	:	AT_LOWL	ES_LEPA
9.307	:	AT_LOWL	TR_LTAI
24.755	:	AT_LOWS	AT_LOWW
36.924	:	AT_LOWS	CH_LSZH
46.04	:	AT_LOWS	DE_EDDF
10.628	:	AT_LOWS	DE_EDDL
15.391	:	AT_LOWS	ES_GCLP
13.515	:	AT_LOWS	ES_GCTS
10.798	:	AT_LOWS	ES_LEPA
10.907	:	AT_LOWS	NL_EHAM
13.065	:	AT_LOWS	UK_EGBB
39.35	:	AT_LOWS	UK_EGCC
14.942	:	AT_LOWS	UK_EGGD
61.302	:	AT_LOWS	UK_EGKK
11.982	:	AT_LOWS	UK_EGPF
45.416	:	AT_LOWW	AT_LOWI
50.234	:	AT_LOWW	AT_LOWK
79.337	:	AT_LOWW	BE_EBBS
50.461	:	AT_LOWW	CH_LSGG
183.258	:	AT_LOWW	CH_LSZH
38.464	:	AT_LOWW	CZ_LKPR
255.05	:	AT_LOWW	DE_EDDF
49.94	:	AT_LOWW	DE_EDDH
66.582	:	AT_LOWW	DE_EDDL
107.431	:	AT_LOWW	DE_EDDM
38.106	:	AT_LOWW	DE_EDDS
40.979	:	AT_LOWW	DE_EDDT
90.829	:	AT_LOWW	DK_EKCH
76.739	:	AT_LOWW	EL_LGAT
42.32	:	AT_LOWW	EL_LGTS
48.329	:	AT_LOWW	ES_LEMD
43.148	:	AT_LOWW	ES_LEPA
176.044	:	AT_LOWW	FR_LFPG
41.985	:	AT_LOWW	HU_LHBP
44.101	:	AT_LOWW	IL_LLBG
49.471	:	AT_LOWW	IT_LIML
68.215	:	AT_LOWW	IT_LIRF
135.771	:	AT_LOWW	NL_EHAM
53.434	:	AT_LOWW	PL_EPWA
40.107	:	AT_LOWW	RO_LROP
93.002	:	AT_LOWW	RU_UUEE
40.299	:	AT_LOWW	SE_ESSA
56.306	:	AT_LOWW	TH_VTBD
