passengers	seats	code_dep	code_arr
78.307	85.493	ES_GCFV	DE_EDDF
46.404	49.811	ES_GCFV	DE_EDDH
41.804	45.662	ES_GCFV	DE_EDDK
113.699	128.217	ES_GCFV	DE_EDDL
48.528	52.229	ES_GCFV	DE_EDDM
35.489	37.158	ES_GCFV	DE_EDDN
57.456	61.576	ES_GCFV	DE_EDDS
33.434	35.61	ES_GCFV	DE_EDDT
53.73	58.348	ES_GCFV	DE_EDDV
24.178	26.091	ES_GCFV	DE_EDLP
309.283	466.374	ES_GCFV	ES_GCLP
10.375	19.915	ES_GCFV	ES_GCRR
44.996	74.418	ES_GCFV	ES_GCTS
89.078	134.702	ES_GCFV	ES_GCXO
179.511	232.001	ES_GCFV	ES_LEMD
33.239	36.439	ES_GCFV	IE_EIDW
34.282	41.806	ES_GCFV	IT_LIMC
67.962	74.83	ES_GCFV	NL_EHAM
44.644	47.435	ES_GCFV	UK_EGBB
111.677	119.096	ES_GCFV	UK_EGCC
101.566	107.901	ES_GCFV	UK_EGKK
26.472	27.658	ES_GCFV	UK_EGNX
23.865	25.076	ES_GCFV	UK_EGPF
13.184	17.059	ES_GCLA	DE_EDDF
13.463	21.188	ES_GCLA	DE_EDDL
18.952	23.017	ES_GCLA	DE_EDDM
12.404	14.401	ES_GCLA	DE_EDDN
10.527	11.947	ES_GCLA	DE_EDDS
13.491	22.991	ES_GCLA	ES_GCFV
58.9	96.561	ES_GCLA	ES_GCLP
23.085	36.994	ES_GCLA	ES_GCTS
277.905	447.687	ES_GCLA	ES_GCXO
42.281	55.301	ES_GCLA	ES_LEMD
18.894	25.271	ES_GCLA	NL_EHAM
51.07	59.084	ES_GCLP	BE_EBBR
103.791	122.751	ES_GCLP	DE_EDDF
69.917	82.216	ES_GCLP	DE_EDDH
41.242	51.31	ES_GCLP	DE_EDDK
108.563	129.663	ES_GCLP	DE_EDDL
76.068	90.44	ES_GCLP	DE_EDDM
67.226	78.274	ES_GCLP	DE_EDDS
57.236	66.242	ES_GCLP	DE_EDDV
48.702	51.785	ES_GCLP	DK_EKBI
71.107	79.149	ES_GCLP	DK_EKCH
294.968	457.418	ES_GCLP	ES_GCFV
55.639	79.723	ES_GCLP	ES_GCLA
280.934	396.495	ES_GCLP	ES_GCRR
85.707	161.482	ES_GCLP	ES_GCTS
326.738	520.905	ES_GCLP	ES_GCXO
38.099	52.934	ES_GCLP	ES_LEBB
151.204	205.258	ES_GCLP	ES_LEBL
699.264	924.865	ES_GCLP	ES_LEMD
73.774	102.336	ES_GCLP	ES_LEZL
91.699	97.659	ES_GCLP	FI_EFHK
85.839	93.419	ES_GCLP	IE_EIDW
150.217	177.293	ES_GCLP	NL_EHAM
121.806	136.028	ES_GCLP	NO_ENGM
44.946	46.654	ES_GCLP	SE_ESGG
88.639	96.233	ES_GCLP	SE_ESSA
58.29	62.679	ES_GCLP	UK_EGBB
146.864	159.218	ES_GCLP	UK_EGCC
156.938	175.706	ES_GCLP	UK_EGKK
39.54	41.221	ES_GCLP	UK_EGNX
58.115	62.936	ES_GCLP	UK_EGPF
49.084	57.159	ES_GCRR	DE_EDDF
49.549	58.936	ES_GCRR	DE_EDDL
78.743	149.52	ES_GCRR	ES_GCFV
269.401	441.482	ES_GCRR	ES_GCLP
41.351	77.56	ES_GCRR	ES_GCTS
102.143	153.898	ES_GCRR	ES_GCXO
69.751	82.961	ES_GCRR	ES_LEBB
84.743	108.82	ES_GCRR	ES_LEBL
283.768	377.414	ES_GCRR	ES_LEMD
41.383	44.163	ES_GCRR	IE_EICK
128.553	138.322	ES_GCRR	IE_EIDW
38.939	45.724	ES_GCRR	NL_EHAM
73.393	77.431	ES_GCRR	UK_EGBB
204.711	217.431	ES_GCRR	UK_EGCC
217.736	238.992	ES_GCRR	UK_EGKK
46.384	48.84	ES_GCRR	UK_EGNX
74.035	78.683	ES_GCRR	UK_EGPF
106.089	119.323	ES_GCTS	BE_EBBR
89.959	103.867	ES_GCTS	DE_EDDF
56.976	70.581	ES_GCTS	DE_EDDH
78.072	90.774	ES_GCTS	DE_EDDL
