passengers	seats	code_dep	code_arr
17.983	29.099	ES_GCFV	BE_EBBR
29.578	38.147	ES_GCFV	CH_LSZH
22.146	24.153	ES_GCFV	DE_EDDB
100.241	109.776	ES_GCFV	DE_EDDF
75.254	84.744	ES_GCFV	DE_EDDH
47.979	53.438	ES_GCFV	DE_EDDK
148.678	165.652	ES_GCFV	DE_EDDL
73.595	81.656	ES_GCFV	DE_EDDM
33.272	38.816	ES_GCFV	DE_EDDN
35.145	38.962	ES_GCFV	DE_EDDP
60.449	65.552	ES_GCFV	DE_EDDS
24.284	28.2	ES_GCFV	DE_EDDT
59.77	65.521	ES_GCFV	DE_EDDV
23.241	29.091	ES_GCFV	DE_EDDW
30.868	36.122	ES_GCFV	DE_EDLP
201.877	285.464	ES_GCFV	ES_GCLP
80.48	103.774	ES_GCFV	ES_GCXO
41.49	51.249	ES_GCFV	ES_LEBL
117.597	142.838	ES_GCFV	ES_LEMD
50.792	57.044	ES_GCFV	FR_LFPG
25.266	31.78	ES_GCFV	FR_LFRS
35.501	43.047	ES_GCFV	IE_EIDW
26.288	29.678	ES_GCFV	IT_LIME
41.227	62.207	ES_GCFV	NL_EHAM
25.004	27.478	ES_GCFV	PL_EPWA
30.718	31.706	ES_GCFV	SE_ESSA
56.999	64.668	ES_GCFV	UK_EGBB
93.411	106.797	ES_GCFV	UK_EGCC
29.833	34.098	ES_GCFV	UK_EGGD
27.844	32.23	ES_GCFV	UK_EGGP
98.256	112.036	ES_GCFV	UK_EGKK
26.492	31.554	ES_GCFV	UK_EGNM
45.647	51.306	ES_GCFV	UK_EGNX
30.056	33.797	ES_GCFV	UK_EGPF
46.238	54.712	ES_GCFV	UK_EGSS
11.894	26.303	ES_GCHI	ES_GCLP
61.138	86.73	ES_GCHI	ES_GCXO
13.767	17.338	ES_GCLA	DE_EDDF
20.213	27.301	ES_GCLA	DE_EDDL
44.707	65.489	ES_GCLA	ES_GCLP
240.291	373.681	ES_GCLA	ES_GCXO
31.206	39.786	ES_GCLA	ES_LEMD
18.695	24.239	ES_GCLA	NL_EHAM
11.313	14.127	ES_GCLA	UK_EGKK
49.364	66.458	ES_GCLP	BE_EBBR
55.035	65.468	ES_GCLP	CH_LSZH
41.473	48.718	ES_GCLP	DE_EDDB
100.687	108.083	ES_GCLP	DE_EDDF
97.15	113.552	ES_GCLP	DE_EDDH
77.133	90.747	ES_GCLP	DE_EDDK
158.113	177.21	ES_GCLP	DE_EDDL
97.224	110.721	ES_GCLP	DE_EDDM
56.884	61.832	ES_GCLP	DE_EDDS
44.454	51.067	ES_GCLP	DE_EDDT
67.701	74.942	ES_GCLP	DE_EDDV
51.12	56.136	ES_GCLP	DK_EKBI
91.735	102.855	ES_GCLP	DK_EKCH
200.696	286.83	ES_GCLP	ES_GCFV
45.438	65.959	ES_GCLP	ES_GCLA
244.224	379.57	ES_GCLP	ES_GCRR
290.554	421.669	ES_GCLP	ES_GCXO
46.254	56.105	ES_GCLP	ES_LEBB
156.696	177.717	ES_GCLP	ES_LEBL
602.56	737.505	ES_GCLP	ES_LEMD
50.414	60.089	ES_GCLP	ES_LEMG
44.736	55.018	ES_GCLP	ES_LEST
88.757	110.231	ES_GCLP	ES_LEZL
111.143	120.2	ES_GCLP	FI_EFHK
59.995	70.823	ES_GCLP	IE_EIDW
128.548	177.575	ES_GCLP	NL_EHAM
43.167	49.113	ES_GCLP	NO_ENBR
151.193	174.535	ES_GCLP	NO_ENGM
