passengers	seats	code_dep	code_arr
102.934	153.525	IT_LIBD	IT_LIMC
17.515	36.151	IT_LIBD	IT_LIME
91.099	150.296	IT_LIBD	IT_LIML
8.857	12.176	IT_LIBD	IT_LIPZ
215.083	372.883	IT_LIBD	IT_LIRF
59.978	117.32	IT_LIBR	IT_LIMC
143.577	235.541	IT_LIBR	IT_LIRF
88.644	169.917	IT_LICA	IT_LIMC
7.997	11.764	IT_LICA	IT_LIPE
186.18	346.693	IT_LICA	IT_LIRF
40.991	56.774	IT_LICC	BE_EBBR
18.332	19.925	IT_LICC	DE_EDDF
40.473	55.237	IT_LICC	DE_EDDL
46.026	51.192	IT_LICC	DE_EDDM
10.948	14.38	IT_LICC	DE_EDDS
19.599	24.179	IT_LICC	FR_LFPG
368.355	699.014	IT_LICC	IT_LIMC
12.368	29.301	IT_LICC	IT_LIME
70.448	110.796	IT_LICC	IT_LIMF
27.822	52.379	IT_LICC	IT_LIMJ
76.81	133.013	IT_LICC	IT_LIML
81.664	112.115	IT_LICC	IT_LIPE
53.876	92.803	IT_LICC	IT_LIPN
64.755	122.709	IT_LICC	IT_LIPZ
507.189	919.05	IT_LICC	IT_LIRF
60.281	134.802	IT_LICC	IT_LIRN
33.871	56.189	IT_LICC	IT_LIRP
17.811	27.9	IT_LICC	IT_LIRQ
52.343	90.67	IT_LICC	MT_LMML
11.933	13.17	IT_LICC	NL_EHAM
12.705	26.043	IT_LICC	ZZ_ZZZZ
20.707	65.621	IT_LICJ	IT_LIEE
243.578	525.404	IT_LICJ	IT_LIMC
15.713	35.554	IT_LICJ	IT_LIME
53.247	55.584	IT_LICJ	IT_LIMF
13.122	26.522	IT_LICJ	IT_LIMJ
55.832	97.773	IT_LICJ	IT_LIML
74.719	124.214	IT_LICJ	IT_LIPE
41.134	83.72	IT_LICJ	IT_LIPN
45.475	73.754	IT_LICJ	IT_LIPZ
457.843	803.639	IT_LICJ	IT_LIRF
80.865	202.693	IT_LICJ	IT_LIRN
31.066	56.466	IT_LICJ	IT_LIRP
31.086	54.186	IT_LICJ	IT_LIRQ
66.879	116.841	IT_LICR	IT_LIMC
24.188	38.505	IT_LICR	IT_LIME
23.092	52.673	IT_LICR	IT_LIML
157.597	291.807	IT_LICR	IT_LIRF
75.377	137.152	IT_LIEA	IT_LIMC
8.191	11.032	IT_LIEA	IT_LIME
13.607	24.448	IT_LIEA	IT_LIPE
142.529	339.123	IT_LIEA	IT_LIRF
9.292	20.122	IT_LIEA	IT_LIRP
22.893	66.154	IT_LIEE	IT_LICJ
10.836	73.525	IT_LIEE	IT_LIEO
53.93	99.255	IT_LIEE	IT_LIMC
43.629	76.832	IT_LIEE	IT_LIME
31.934	66.483	IT_LIEE	IT_LIMF
14.469	26.336	IT_LIEE	IT_LIMJ
86.849	132.911	IT_LIEE	IT_LIML
55.484	90.836	IT_LIEE	IT_LIPE
27.981	50.219	IT_LIEE	IT_LIPN
18.481	35.25	IT_LIEE	IT_LIPZ
433.663	783.637	IT_LIEE	IT_LIRF
11.552	14.299	IT_LIEE	IT_LIRN
15.356	29.143	IT_LIEE	IT_LIRP
16.488	27.214	IT_LIEE	IT_LIRQ
15.747	24.887	IT_LIEO	CH_LSZH
13.095	67.839	IT_LIEO	IT_LIEE
97.619	169.428	IT_LIEO	IT_LIMC
20.295	33.577	IT_LIEO	IT_LIME
13.422	22.1	IT_LIEO	IT_LIMF
31.147	46.223	IT_LIEO	IT_LIML
47.032	95.435	IT_LIEO	IT_LIPE
25.978	36.862	IT_LIEO	IT_LIPN
14.603	19.316	IT_LIEO	IT_LIPZ
164.256	232.289	IT_LIEO	IT_LIRF
32.533	49.077	IT_LIEO	IT_LIRP
14.432	19.922	IT_LIEO	UK_EGKK
44.051	127.425	IT_LIMC	AT_LOWW
112.861	263.687	IT_LIMC	BE_EBBR
57.138	130.772	IT_LIMC	BR_SBGR
148.64	390.689	IT_LIMC	CH_LSZH
51.674	96.341	IT_LIMC	CZ_LKPR
62.922	156.614	IT_LIMC	DE_EDDF
57.603	124.304	IT_LIMC	DE_EDDH
122.059	277.201	IT_LIMC	DE_EDDL
118.614	302.705	IT_LIMC	DE_EDDM
59.104	133.684	IT_LIMC	DE_EDDS
63.029	101.792	IT_LIMC	DE_EDDT
76.188	146.361	IT_LIMC	DK_EKCH
46.349	56.22	IT_LIMC	DO_MDPC
128.411	160.312	IT_LIMC	EG_HE01
64.793	94.76	IT_LIMC	EG_HECA
47.917	55.881	IT_LIMC	EG_HEGN
149.42	278.861	IT_LIMC	EL_LGAT
39.161	75.649	IT_LIMC	EL_LGTS
37.717	50.233	IT_LIMC	ES_GCTS
187.274	351.727	IT_LIMC	ES_LEBL
45.537	58.668	IT_LIMC	ES_LEIB
162.452	322.946	IT_LIMC	ES_LEMD
57.602	90.232	IT_LIMC	ES_LEMG
41.689	62.428	IT_LIMC	ES_LEVC
48.037	106.111	IT_LIMC	FR_LFLL
298.545	630.471	IT_LIMC	FR_LFPG
129.883	183.559	IT_LIMC	IL_LLBG
98.525	149.166	IT_LIMC	IT_LIBD
67.518	122.431	IT_LIMC	IT_LIBR
89.998	170.181	IT_LIMC	IT_LICA
376.054	750.435	IT_LIMC	IT_LICC
267.699	558.151	IT_LIMC	IT_LICJ
70.39	126.979	IT_LIMC	IT_LICR
75.749	137.056	IT_LIMC	IT_LIEA
50.837	97.944	IT_LIMC	IT_LIEE
99.085	174.676	IT_LIMC	IT_LIEO
57.021	208.362	IT_LIMC	IT_LIPE
54.881	92.739	IT_LIMC	IT_LIPQ
42.706	86.305	IT_LIMC	IT_LIPY
101.035	250.364	IT_LIMC	IT_LIPZ
391.153	1066.111	IT_LIMC	IT_LIRF
391.006	717.902	IT_LIMC	IT_LIRN
59.754	128.578	IT_LIMC	IT_LIRP
71.34	100.97	IT_LIMC	IT_LIRQ
99.267	197.85	IT_LIMC	JP_RJAA
60.881	113.972	IT_LIMC	MA_GMMN
54.47	39.98	IT_LIMC	MV_VRMM
69.221	45.33	IT_LIMC	MX_MMUN
153.966	361.236	IT_LIMC	NL_EHAM
71.628	117.095	IT_LIMC	PT_LPPT
56.04	127.403	IT_LIMC	RU_UUEE
63.203	144.269	IT_LIMC	SE_ESSA
46.149	67.307	IT_LIMC	TH_VTBD
60.514	81.192	IT_LIMC	TN_DTTJ
53.992	116.023	IT_LIMC	TR_LTBA
49.301	100.185	IT_LIMC	UK_EGCC
55.711	120.493	IT_LIMC	UK_EGKK
243.71	475.504	IT_LIMC	UK_EGLL
89.229	168.433	IT_LIMC	UK_EGSS
58.688	92.56	IT_LIMC	US_KBOS
71.649	133.89	IT_LIMC	US_KEWR
57.876	91.78	IT_LIMC	US_KIAD
210.68	359.495	IT_LIMC	US_KJFK
56.442	72.803	IT_LIMC	US_KLAX
110.84	182.52	IT_LIMC	US_KORD
41.024	63.486	IT_LIMC	ZA_FAJS
10.623	40.018	IT_LIME	DE_EDDM
32.148	33.098	IT_LIME	EG_HE01
12.317	13.285	IT_LIME	EG_HEGN
12.772	17.42	IT_LIME	ES_LEIB
18.464	27.054	IT_LIME	FR_LFBT
12.148	15.66	IT_LIME	IL_LLBG
16.711	36.31	IT_LIME	IT_LIBD
13.833	30.482	IT_LIME	IT_LICC
16.507	35.037	IT_LIME	IT_LICJ
23.695	38.42	IT_LIME	IT_LICR
42.048	76.206	IT_LIME	IT_LIEE
19.399	35.19	IT_LIME	IT_LIEO
13.835	45.716	IT_LIME	IT_LIRF
97.174	191.629	IT_LIME	IT_LIRN
15.488	57.96	IT_LIME	LU_ELLX
11.857	16.259	IT_LIME	TN_DTTJ
14.457	18.76	IT_LIME	UK_EGKK
42.167	87.278	IT_LIMF	BE_EBBR
47.3	123.475	IT_LIMF	CH_LSZH
87.192	159.809	IT_LIMF	DE_EDDF
31.886	73.054	IT_LIMF	DE_EDDM
11.659	34.466	IT_LIMF	DE_EDDS
18.938	43.994	IT_LIMF	ES_LEBL
96.827	226.951	IT_LIMF	FR_LFPG
67.66	108.738	IT_LIMF	IT_LICC
52.525	58.192	IT_LIMF	IT_LICJ
32.047	66.794	IT_LIMF	IT_LIEE
12.282	21.241	IT_LIMF	IT_LIEO
368.717	704.136	IT_LIMF	IT_LIRF
97.207	196.696	IT_LIMF	IT_LIRN
36.048	81.473	IT_LIMF	NL_EHAM
18.17	23.005	IT_LIMF	UK_EGCC
30.093	37.527	IT_LIMF	UK_EGKK
64.34	121.453	IT_LIMF	UK_EGSS
50.956	101.783	IT_LIMJ	CH_LSZH
18.909	36.925	IT_LIMJ	DE_EDDM
16.231	66.73	IT_LIMJ	FR_LFPG
27.085	52.599	IT_LIMJ	IT_LICC
13.087	37.933	IT_LIMJ	IT_LICJ
13.838	22.886	IT_LIMJ	IT_LIEE
29.953	50.636	IT_LIMJ	IT_LIMC
197.982	400.484	IT_LIMJ	IT_LIRF
30.656	42.818	IT_LIMJ	IT_LIRN
47.906	100.369	IT_LIMJ	UK_EGKK
35.626	60.344	IT_LIMJ	UK_EGSS
58.414	92.721	IT_LIML	AT_LOWW
136.576	282.035	IT_LIML	BE_EBBR
258.657	509.925	IT_LIML	DE_EDDF
61.155	108.954	IT_LIML	DK_EKCH
45.441	68.843	IT_LIML	EL_LGAT
130.688	238.055	IT_LIML	ES_LEMD
223.992	407.19	IT_LIML	FR_LFPG
24.624	38.931	IT_LIML	IE_EIDW
97.811	161.077	IT_LIML	IT_LIBD
33.71	58.872	IT_LIML	IT_LIBP
70.468	108.436	IT_LIML	IT_LICC
65.895	100.221	IT_LIML	IT_LICJ
32.693	61.462	IT_LIML	IT_LICR
86.753	132.275	IT_LIML	IT_LIEE
32.67	49.96	IT_LIML	IT_LIEO
1199.083	1989.122	IT_LIML	IT_LIRF
100.996	144.227	IT_LIML	IT_LIRN
116.897	209.342	IT_LIML	NL_EHAM
28.155	41.7	IT_LIML	PT_LPPT
10.866	46.61	IT_LIML	SE_ESSA
34.835	99.525	IT_LIML	UK_EGBB
289.203	456.261	IT_LIML	UK_EGLL
62.206	93.488	IT_LIML	UK_EGSS
27.984	50.856	IT_LIPE	AL_LATI
18.937	52.711	IT_LIPE	AT_LOWW
58.469	103.3	IT_LIPE	BE_EBBR
17.787	75.802	IT_LIPE	CH_LSZH
107.563	199.001	IT_LIPE	DE_EDDF
43.583	98.285	IT_LIPE	DE_EDDM
21.028	42.249	IT_LIPE	DK_EKCH
49.415	60.19	IT_LIPE	EG_HE01
20.19	27.115	IT_LIPE	EG_HEGN
11.548	16.04	IT_LIPE	EL_LGIR
10.616	15.294	IT_LIPE	EL_LGRP
23.962	27.986	IT_LIPE	ES_GCTS
31.31	62.583	IT_LIPE	ES_LEBL
20.834	30.245	IT_LIPE	ES_LEIB
12.189	21.84	IT_LIPE	ES_LEMG
12.699	22.935	IT_LIPE	ES_LEPA
12.966	35.29	IT_LIPE	FR_LFMN
135.738	279.969	IT_LIPE	FR_LFPG
81.015	114.04	IT_LIPE	IT_LICC
79.676	140.523	IT_LIPE	IT_LICJ
13.197	24.621	IT_LIPE	IT_LIEA
52.952	93.586	IT_LIPE	IT_LIEE
51.685	95.467	IT_LIPE	IT_LIEO
64.059	197.121	IT_LIPE	IT_LIMC
191.135	425.265	IT_LIPE	IT_LIRF
41.15	120.026	IT_LIPE	IT_LIRN
10.318	13.019	IT_LIPE	MA_GMMX
59.823	102.2	IT_LIPE	NL_EHAM
16.962	27.995	IT_LIPE	PT_LPPT
17.091	21.782	IT_LIPE	SE_ESSA
13.442	22.142	IT_LIPE	TN_DTMB
18.12	24.55	IT_LIPE	TN_DTTJ
46.512	120.195	IT_LIPE	UK_EGKK
60.37	160.94	IT_LIPE	UK_EGLL
40.676	72.955	IT_LIPE	UK_EGSS
32.955	58.73	IT_LIPQ	DE_EDDM
56.769	91.616	IT_LIPQ	IT_LIMC
144.579	266.298	IT_LIPQ	IT_LIRF
15.741	44.783	IT_LIPQ	UK_EGKK
